Target,index,lag_1,debt,stocks,dow_jones,markets,unemployment,money,stock_market,crisis,nasdaq,finance,invest
0,757,1,0.01,0.02,-0.01,-0.05,0.0,0.01,0.0,-0.02,0.04,0.03,0.06
1,758,0,0.0,0.01,0.0,0.0,0.0,-0.01,0.0,0.01,0.01,0.02,0.04
1,759,1,0.0,-0.01,-0.01,-0.01,0.0,-0.01,0.0,0.0,-0.08,-0.03,0.03
1,760,1,-0.02,0.0,0.0,-0.02,-0.01,-0.03,0.0,0.02,-0.06,-0.02,-0.03
0,761,1,-0.01,0.02,0.01,0.0,-0.01,-0.01,0.02,0.02,0.02,0.01,0.04
1,762,0,-0.01,0.05,-0.02,0.01,-0.01,0.0,0.0,0.01,0.0,-0.03,0.05
1,763,1,0.04,0.02,-0.01,0.0,0.0,-0.01,-0.01,0.07,0.0,-0.02,0.13
0,764,1,0.03,0.04,-0.01,0.0,0.0,-0.01,0.0,0.06,-0.03,0.01,0.0
0,765,0,0.04,-0.02,0.01,-0.03,0.0,-0.03,-0.01,0.07,-0.01,0.04,-0.04
0,766,0,-0.01,0.02,0.01,0.01,0.01,0.03,0.03,-0.01,0.02,0.03,-0.1
1,767,0,0.0,0.01,0.07,0.04,0.01,0.01,0.16,-0.02,0.14,0.02,-0.04
0,768,1,0.02,0.02,0.06,0.02,0.0,0.02,0.07,-0.01,0.06,0.0,-0.01
1,769,0,0.02,0.0,0.08,0.02,-0.01,0.02,0.09,0.03,0.12,0.01,-0.05
1,770,1,0.01,-0.04,0.0,-0.02,0.0,0.02,-0.1,0.02,-0.07,-0.02,-0.03
0,771,1,-0.02,-0.03,-0.01,-0.02,0.01,0.01,-0.02,0.01,-0.03,-0.03,-0.04
0,772,0,-0.02,-0.05,-0.03,-0.03,0.01,-0.03,-0.06,0.0,-0.11,-0.04,-0.03
1,773,0,-0.07,-0.04,-0.04,-0.04,-0.01,-0.06,0.0,-0.08,-0.09,-0.13,-0.11
0,774,1,-0.01,-0.01,0.01,0.01,0.0,0.02,0.0,0.01,-0.01,0.01,-0.01
0,775,0,0.02,0.02,0.05,0.12,0.0,0.03,0.1,0.04,0.03,0.02,0.04
0,776,0,0.07,0.02,0.06,0.0,0.01,0.08,0.0,0.16,0.03,0.11,0.09
1,777,0,-0.02,0.07,0.12,0.04,0.0,0.03,0.14,-0.05,0.08,0.01,-0.01
1,778,1,-0.08,0.04,0.12,-0.03,0.0,0.01,0.11,-0.17,0.05,-0.07,-0.04
1,779,1,-0.01,0.02,0.05,0.01,0.01,0.02,0.04,-0.18,0.01,-0.05,0.03
1,780,1,0.01,-0.03,-0.07,-0.09,0.02,0.0,-0.14,-0.01,-0.09,-0.01,0.08
1,781,1,0.04,-0.01,-0.15,-0.13,0.02,0.01,-0.24,0.07,-0.12,0.01,0.09
1,782,1,-0.02,-0.01,-0.1,-0.04,0.01,-0.01,-0.09,0.04,-0.04,-0.03,0.05
1,783,1,-0.01,0.0,-0.05,-0.01,-0.01,0.0,-0.04,-0.01,-0.01,-0.01,0.07
1,784,1,0.0,0.0,-0.04,-0.01,-0.01,0.0,-0.02,0.01,-0.01,0.02,0.04
1,785,1,0.05,0.02,0.0,-0.02,-0.01,-0.01,-0.02,0.03,0.0,0.03,0.01
0,786,1,0.01,-0.01,-0.03,0.03,-0.01,-0.02,0.0,0.02,-0.05,-0.03,-0.03
0,787,0,0.02,-0.01,0.0,0.01,-0.01,0.01,-0.01,0.03,0.01,0.02,-0.01
1,788,0,-0.04,-0.01,-0.01,0.01,-0.01,-0.01,0.0,0.02,-0.02,0.0,0.03
0,789,1,-0.01,-0.01,0.0,-0.02,0.0,-0.02,-0.01,-0.01,0.04,0.0,-0.03
1,790,0,-0.03,0.0,0.0,0.02,0.0,-0.04,0.01,-0.02,0.0,-0.04,-0.03
1,791,1,-0.02,0.01,0.0,0.02,0.0,-0.02,-0.01,-0.01,0.04,-0.01,-0.04
0,792,1,-0.01,0.01,0.01,0.04,0.0,0.02,0.0,0.04,0.01,0.03,0.0
1,793,0,0.01,-0.01,-0.01,0.01,0.0,0.01,-0.02,0.04,-0.02,0.0,0.0
0,794,1,-0.01,-0.03,-0.02,0.02,0.0,0.04,0.01,0.02,-0.05,-0.02,-0.03
0,795,0,0.02,-0.01,-0.02,-0.02,0.0,-0.01,0.0,0.03,0.01,-0.02,0.01
0,796,0,0.0,0.0,-0.01,-0.02,0.0,0.03,0.01,0.03,0.04,0.02,0.01
0,797,0,0.0,0.02,0.06,0.02,0.0,-0.02,0.03,0.04,0.07,0.05,0.02
0,798,0,-0.03,0.0,0.08,0.04,0.0,0.01,0.05,-0.02,0.01,0.02,-0.03
0,799,0,-0.02,-0.04,0.03,0.03,0.0,0.0,0.0,-0.06,-0.03,-0.02,-0.08
1,800,0,-0.03,-0.05,-0.05,-0.02,0.0,0.0,-0.04,-0.1,-0.07,-0.05,-0.06
1,801,1,-0.02,-0.03,-0.04,-0.02,0.0,-0.02,-0.05,-0.09,-0.01,-0.02,-0.01
1,802,1,-0.01,0.01,-0.01,0.0,0.0,-0.05,-0.01,-0.01,0.0,0.03,0.03
0,803,1,0.02,0.03,0.02,0.02,0.0,-0.01,0.0,-0.01,0.03,0.04,0.06
1,804,0,0.05,0.0,-0.02,0.02,0.0,0.0,-0.01,0.0,-0.02,0.0,0.01
1,805,1,-0.02,-0.02,-0.02,0.06,0.0,0.01,0.01,-0.09,-0.02,-0.07,-0.06
0,806,1,0.01,-0.01,-0.01,-0.01,0.0,0.03,-0.01,-0.04,0.0,0.0,0.07
1,807,0,-0.02,-0.01,0.0,-0.01,0.0,0.03,-0.01,-0.03,-0.02,0.01,0.02
0,808,1,0.05,0.02,0.0,-0.05,0.0,0.04,-0.02,0.01,0.02,0.06,0.06
0,809,0,0.01,0.0,0.01,-0.01,0.0,0.02,0.01,-0.01,0.0,0.08,-0.04
0,810,0,-0.01,0.04,0.1,0.03,0.0,-0.01,0.09,0.02,0.09,0.2,-0.03
0,811,0,-0.01,0.04,0.14,0.03,0.0,-0.03,0.12,0.01,0.07,0.22,0.01
1,812,0,0.01,0.01,0.06,0.02,0.0,-0.05,0.04,0.02,0.02,0.15,-0.05
1,813,1,0.0,-0.04,-0.03,0.0,-0.01,-0.02,-0.04,-0.01,-0.07,-0.11,-0.04
1,814,1,-0.03,-0.06,-0.12,-0.05,-0.01,-0.01,-0.1,0.01,-0.12,-0.24,-0.01
0,815,1,-0.01,-0.01,-0.05,-0.02,-0.01,0.18,-0.04,0.02,-0.02,-0.23,0.05
0,816,0,0.0,0.01,-0.06,-0.04,0.0,0.02,-0.03,0.05,-0.03,-0.09,0.04
0,817,0,0.03,0.01,0.0,0.03,0.01,-0.01,0.0,0.05,0.04,0.01,0.0
1,818,0,0.0,-0.01,0.01,0.0,0.01,-0.18,0.02,0.03,-0.02,0.04,-0.06
0,819,1,0.0,-0.01,0.01,-0.01,0.01,-0.03,0.0,0.01,0.0,0.06,0.0
1,820,0,-0.01,0.0,0.0,-0.05,0.0,0.0,0.0,0.02,-0.02,0.08,-0.02
1,821,1,0.0,0.01,-0.04,-0.02,0.0,-0.01,-0.03,0.01,0.0,0.01,0.02
1,822,1,0.01,0.02,-0.02,-0.04,0.0,0.0,-0.01,-0.01,0.0,0.01,-0.01
1,823,1,0.02,0.03,0.01,0.01,0.0,0.01,0.01,0.0,0.04,0.01,0.04
0,824,1,0.0,0.01,0.0,-0.01,0.0,0.0,0.02,0.01,0.0,0.0,-0.01
1,825,0,0.0,0.01,-0.01,0.03,0.0,0.01,0.0,0.05,0.0,-0.02,0.04
0,826,1,-0.07,-0.04,-0.05,-0.01,-0.01,-0.05,-0.01,-0.05,-0.07,-0.12,-0.1
1,827,0,0.0,0.0,0.0,0.0,0.0,0.02,-0.01,0.12,-0.02,0.01,0.03
1,828,1,0.0,-0.01,0.0,0.0,0.0,0.01,0.01,0.48,-0.01,0.0,-0.01
1,829,1,0.03,0.03,0.04,-0.01,0.01,0.05,0.01,0.09,0.06,0.09,0.05
0,830,1,-0.07,0.0,-0.02,0.01,0.0,0.0,0.0,-0.2,0.02,-0.1,-0.06
1,831,0,-0.03,0.06,-0.01,-0.01,0.01,0.04,0.02,-0.56,0.0,-0.03,0.1
1,832,1,0.04,0.08,0.02,0.0,0.01,0.07,0.01,0.02,0.04,0.04,0.16
0,833,1,0.09,0.08,0.04,-0.02,0.01,0.05,0.02,0.29,0.05,0.14,0.16
0,834,0,0.05,-0.01,0.01,0.03,0.0,0.01,0.0,0.08,0.03,0.05,-0.01
1,835,0,0.02,-0.01,0.01,0.06,0.0,-0.03,0.03,-0.08,0.0,0.03,-0.03
1,836,1,0.01,0.02,0.03,0.06,0.0,0.02,0.03,-0.22,0.0,0.05,0.03
0,837,1,0.03,0.05,0.03,0.01,0.0,-0.01,0.01,-0.02,0.05,0.06,0.08
0,838,0,0.01,0.02,-0.03,-0.01,0.0,0.01,-0.01,0.03,-0.03,-0.01,0.06
1,839,0,0.02,0.2,0.34,0.17,-0.01,0.01,0.38,0.05,0.27,0.17,0.08
0,840,1,-0.02,0.15,0.36,0.16,-0.01,0.01,0.3,0.03,0.19,0.2,-0.01
0,841,0,-0.03,0.63,0.86,0.45,0.0,-0.02,0.86,0.11,0.46,0.43,0.3
1,842,0,-0.04,0.5,0.47,0.35,0.37,0.09,0.27,0.26,0.11,0.21,0.27
0,843,1,0.02,0.42,0.28,0.15,0.71,0.19,0.13,0.25,0.05,0.13,0.28
1,844,0,0.0,-0.33,-0.46,-0.21,0.95,0.18,-0.66,0.1,-0.34,-0.25,-0.2
1,845,1,0.0,-0.43,-0.51,-0.25,0.51,0.08,-0.43,-0.14,-0.34,-0.31,-0.24
0,846,1,-0.01,-0.27,-0.38,-0.18,0.17,0.17,-0.27,-0.16,-0.13,-0.21,-0.13
0,847,0,0.01,0.06,-0.17,-0.2,-0.14,0.12,-0.08,-0.11,-0.01,-0.05,0.26
1,848,0,0.01,0.0,-0.14,-0.23,-0.13,0.01,-0.13,-0.07,0.02,0.01,0.06
0,849,1,-0.03,-0.12,-0.1,-0.09,-0.24,-0.23,-0.08,-0.05,-0.05,-0.04,-0.07
1,850,0,-0.01,-0.19,-0.06,-0.02,-0.19,-0.14,-0.05,-0.07,-0.01,-0.04,-0.33
1,851,1,-0.03,-0.1,-0.02,-0.04,-0.16,-0.13,-0.04,-0.02,0.0,-0.05,-0.11
1,852,1,-0.05,-0.07,-0.05,-0.06,-0.08,-0.11,-0.03,0.08,-0.05,-0.09,-0.14
0,853,1,-0.05,0.06,0.02,-0.01,-0.12,-0.14,0.0,0.02,0.03,0.01,-0.01
1,854,0,-0.02,0.2,0.08,0.03,-0.11,-0.07,0.1,0.0,0.22,0.09,0.12
