Target,index,lag_1,debt,stocks,dow_jones,markets,unemployment,money,stock_market,crisis,nasdaq,finance,invest
1,585,0,0.233,0.17,0.04,0.373,0.05,0.553,0.087,0.39,0.203,0.56,0.35
0,586,1,0.24,0.173,0.037,0.38,0.05,0.563,0.087,0.403,0.217,0.567,0.357
1,587,0,0.233,0.167,0.037,0.383,0.047,0.57,0.083,0.403,0.22,0.56,0.347
1,588,1,0.227,0.157,0.037,0.387,0.043,0.57,0.077,0.39,0.207,0.547,0.333
0,589,1,0.217,0.15,0.037,0.4,0.04,0.563,0.073,0.363,0.197,0.533,0.323
0,590,0,0.207,0.143,0.033,0.4,0.04,0.543,0.067,0.333,0.18,0.507,0.31
0,591,0,0.203,0.14,0.03,0.403,0.043,0.543,0.063,0.31,0.173,0.503,0.31
1,592,0,0.203,0.133,0.033,0.397,0.043,0.54,0.063,0.293,0.167,0.503,0.31
1,593,1,0.21,0.13,0.037,0.403,0.043,0.553,0.063,0.28,0.17,0.513,0.327
0,594,1,0.213,0.13,0.04,0.4,0.043,0.553,0.067,0.267,0.173,0.513,0.32
0,595,0,0.25,0.137,0.047,0.427,0.047,0.587,0.083,0.323,0.187,0.523,0.31
1,596,0,0.283,0.15,0.057,0.463,0.05,0.597,0.133,0.37,0.207,0.557,0.3
1,597,1,0.297,0.15,0.06,0.473,0.05,0.607,0.14,0.39,0.217,0.57,0.31
0,598,1,0.267,0.15,0.053,0.453,0.05,0.583,0.127,0.32,0.223,0.58,0.333
1,599,0,0.237,0.147,0.047,0.427,0.05,0.573,0.087,0.267,0.213,0.567,0.333
0,600,1,0.227,0.15,0.043,0.423,0.047,0.567,0.083,0.237,0.217,0.567,0.323
1,601,0,0.223,0.15,0.047,0.42,0.047,0.56,0.083,0.237,0.21,0.563,0.31
0,602,1,0.22,0.157,0.053,0.42,0.043,0.55,0.103,0.24,0.217,0.563,0.313
1,603,0,0.22,0.203,0.127,0.507,0.043,0.55,0.257,0.253,0.283,0.637,0.337
0,604,1,0.22,0.213,0.153,0.54,0.04,0.557,0.29,0.303,0.29,0.653,0.34
1,605,0,0.223,0.207,0.157,0.543,0.04,0.557,0.283,0.373,0.273,0.637,0.333
0,606,1,0.227,0.163,0.097,0.46,0.04,0.547,0.143,0.433,0.197,0.563,0.313
0,607,0,0.233,0.157,0.077,0.43,0.04,0.533,0.12,0.433,0.183,0.543,0.3
1,608,0,0.237,0.157,0.073,0.417,0.04,0.533,0.117,0.407,0.197,0.567,0.307
1,609,1,0.24,0.157,0.067,0.423,0.04,0.53,0.113,0.387,0.193,0.567,0.31
1,610,1,0.243,0.153,0.06,0.423,0.04,0.527,0.113,0.38,0.193,0.563,0.313
1,611,1,0.253,0.16,0.053,0.417,0.04,0.52,0.103,0.383,0.187,0.557,0.313
1,612,1,0.257,0.16,0.047,0.393,0.04,0.517,0.097,0.423,0.193,0.557,0.32
1,613,1,0.26,0.167,0.043,0.39,0.04,0.517,0.09,0.487,0.193,0.56,0.333
0,614,1,0.253,0.16,0.04,0.39,0.043,0.517,0.093,0.517,0.19,0.553,0.337
