date,start,unadjusted,pct_change,adjusted,normalised,monthly,debt,color,stocks,restaurant,portfolio,inflation,housing,dow_jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,leverage,loss,cash,office,fine,stock_market,banking,crisis,happy,car,nasdaq,gains,finance,sell,invest,fed,house,metals,travel,returns,gain,default,present,holiday,water,rich,risk,gold,success,oil,war,economy,chance,lifestyle,greed,food,movie,nyse,ore,opportunity,health,earnings,arts,culture,bubble,buy,trader,tourism,politics,energy,consume,consumption,freedom,dividend,world,conflict,kitchen,forex,home,transaction,garden,fond,train,labor,fun,environment,ring,close
2004-01-21,0,46,0.88,19,4,12.35483870967742,11,17,19,51,39,15,62,0,13,37,37,33,21,5,20,46,42,70,82,19,8,10,1,18,76,75,15,40,900,46,50,8,16,30,4,56,15,17,26,45,21,24,28,38,42,5,17,33,13,5,15,14,53,10,13,16,28,32,2,25,7,34,27,0,18,19,27,28,48,23,17,14,31,57,8,44,0,39,27,23,15,26,25,32,45,31,26,28,14,5,45,30,31,10623.6201171875
2004-01-22,0,59,1.28,24,5,12.32258064516129,13,17,23,51,66,16,64,0,11,36,35,18,22,4,20,47,36,55,73,25,6,14,1,11,59,76,1,36,900,45,52,7,15,31,5,53,17,27,28,45,18,18,26,33,39,7,18,23,18,5,14,15,53,9,10,15,26,39,4,16,10,34,25,0,18,16,28,23,43,27,31,14,37,56,9,43,0,24,27,18,14,32,22,32,45,56,22,28,14,5,45,26,41,10623.1796875
2004-01-23,0,49,0.83,20,5,12.290322580645164,9,16,23,54,51,11,65,0,12,32,37,33,21,4,19,46,32,82,77,23,5,11,1,7,63,74,16,34,700,44,55,6,18,26,4,56,9,17,28,47,13,20,28,16,38,9,20,17,20,5,15,14,49,10,11,18,25,30,4,27,7,36,30,1,13,23,25,13,48,24,25,15,34,56,7,40,0,44,26,27,14,27,23,19,43,40,23,12,13,4,51,27,41,10568.2900390625
2004-01-24,0,67,1.37,27,6,12.258064516129036,7,17,14,61,42,8,48,0,8,33,35,24,23,2,16,28,28,49,46,11,5,10,0,13,30,67,25,34,800,34,52,5,14,21,3,65,9,33,19,43,23,16,31,15,43,9,15,17,19,4,12,11,41,10,9,14,17,16,4,6,11,30,46,0,56,17,16,21,48,12,32,21,45,52,5,28,0,28,24,17,12,28,31,15,51,27,27,18,19,2,53,18,45,10568.2900390625
2004-01-25,0,38,0.57,16,4,12.225806451612904,10,19,15,43,38,5,50,0,11,28,26,26,30,4,25,42,33,52,55,20,6,8,0,12,50,55,1,38,1000,34,61,6,5,28,3,63,19,31,14,47,21,11,31,20,42,8,15,19,13,4,14,11,30,11,11,15,22,28,4,20,19,34,40,0,75,100,18,12,38,20,30,19,46,65,8,27,0,33,25,21,14,30,38,15,54,33,28,17,16,3,47,16,55,10568.2900390625
2004-01-26,0,51,1.34,21,5,12.193548387096774,8,14,14,43,53,15,59,0,12,33,35,34,25,5,21,45,41,54,94,15,5,12,1,13,47,77,15,32,900,53,51,7,16,28,3,54,12,20,24,36,21,22,30,26,42,7,21,28,16,5,13,11,63,9,10,17,23,33,3,26,7,31,30,1,1,69,28,30,43,25,28,14,39,55,9,42,1,32,23,21,13,35,23,9,48,60,21,22,18,4,46,32,42,10702.509765625
2004-01-27,0,33,0.65,13,3,12.161290322580646,12,16,20,50,48,11,57,0,15,34,34,32,24,5,18,49,39,43,78,24,5,10,1,19,46,77,30,37,700,49,41,6,16,34,3,56,15,27,28,34,24,26,27,22,40,9,16,35,16,4,15,16,45,10,13,15,22,40,4,26,1,37,27,0,17,47,26,17,44,23,28,13,36,70,9,39,0,30,25,17,13,30,24,27,45,64,24,32,16,4,41,32,38,10609.919921875
2004-01-28,0,65,1.97,27,6,12.129032258064516,10,15,18,49,44,13,64,0,15,38,33,31,28,4,20,54,36,59,60,11,4,9,1,11,56,77,15,33,600,54,43,8,16,28,3,54,15,24,28,44,16,35,26,23,38,14,14,34,17,5,15,16,49,9,14,17,27,32,3,19,7,36,28,1,23,38,27,18,42,22,28,16,33,67,8,38,0,37,31,16,14,40,23,9,43,49,26,33,16,4,39,31,39,10468.3701171875
2004-01-29,0,59,0.91,24,5,12.096774193548384,16,17,20,57,45,16,64,0,15,40,34,39,22,3,21,51,40,73,73,18,5,13,0,13,53,73,1,28,1000,47,55,6,14,38,3,53,15,24,31,36,20,31,28,15,38,11,16,28,20,5,13,18,55,11,16,16,26,34,5,27,14,37,26,0,1,32,26,22,44,23,25,14,32,51,15,41,0,37,28,25,15,35,22,14,46,45,27,11,15,4,48,37,39,10510.2900390625
2004-01-30,0,70,1.19,28,7,12.06451612903226,9,16,19,61,37,15,62,0,18,35,39,27,25,4,21,35,37,59,73,23,6,9,1,17,72,76,16,25,900,44,61,6,17,28,3,56,14,25,28,27,25,26,30,13,40,11,24,28,22,5,14,13,59,10,13,17,25,34,4,22,7,32,33,0,13,24,26,18,43,22,37,15,28,65,9,40,0,33,27,26,13,26,24,15,43,49,22,12,14,4,54,27,38,10488.0703125
2004-01-31,0,32,0.46,13,3,12.032258064516125,13,16,20,66,33,11,47,0,11,19,33,31,28,3,20,51,28,39,56,19,5,10,0,21,30,62,25,33,900,34,44,3,18,28,4,65,15,12,17,47,13,20,28,18,37,8,21,15,25,4,14,13,43,9,9,15,17,17,3,17,11,36,43,0,19,23,17,14,36,14,25,19,42,70,9,28,0,28,22,14,13,26,30,45,53,20,32,54,15,3,62,14,54,10488.0703125
2004-02-01,0,48,1.5,20,4,12.0,7,17,14,42,62,13,34,0,11,28,25,22,27,4,20,59,31,51,53,10,5,11,0,19,22,59,38,30,600,28,52,4,12,40,3,62,4,21,15,49,13,16,31,20,35,8,11,26,15,4,13,13,47,10,13,15,23,32,3,15,12,38,38,0,39,26,18,18,41,14,28,19,23,45,9,27,0,18,28,20,15,43,31,15,50,1,24,37,18,3,62,14,52,10488.0703125
2004-02-02,0,72,1.5,28,7,12.0,12,14,12,40,33,18,61,0,15,26,32,33,24,5,16,46,28,57,62,18,6,10,0,20,63,71,1,30,700,49,40,10,16,27,2,51,18,19,28,30,14,21,28,20,37,9,12,22,12,5,14,15,44,8,17,16,22,36,3,22,1,31,26,1,34,28,26,20,39,22,26,14,28,53,10,42,0,47,27,12,13,30,21,8,41,37,21,11,15,4,37,22,37,10499.1796875
2004-02-03,0,52,0.72,21,5,12.0,11,15,19,45,42,9,69,0,17,30,33,30,27,4,17,47,38,57,75,14,4,15,1,21,56,79,14,31,700,49,42,5,17,36,3,54,12,27,27,42,20,32,27,18,38,10,21,23,21,5,14,14,46,9,10,15,27,36,2,27,7,32,24,1,11,22,26,17,44,28,20,13,32,50,12,43,0,38,28,13,13,23,21,12,41,40,23,20,13,4,43,27,42,10505.1796875
2004-02-04,0,52,1.0,21,5,12.0,13,17,17,55,39,11,79,0,14,31,32,23,21,3,19,68,39,47,59,32,6,9,1,16,49,74,14,34,600,46,38,7,15,35,4,53,18,36,28,36,16,25,28,18,42,9,18,36,18,4,14,14,42,9,11,15,26,35,4,15,9,32,24,0,16,22,26,15,39,25,34,14,26,69,11,44,0,28,26,18,14,34,23,8,38,31,28,20,14,4,49,23,42,10470.740234375
2004-02-05,0,44,0.85,18,4,12.0,16,17,11,57,27,13,62,0,17,37,32,25,25,3,20,56,35,48,68,25,7,11,0,23,62,80,14,26,700,47,51,7,11,38,4,56,14,17,27,34,20,20,28,18,37,9,17,31,16,5,14,14,52,12,10,15,28,42,3,23,7,32,26,1,11,28,23,16,39,26,24,13,27,56,18,46,0,38,31,26,13,55,20,17,40,39,25,31,17,5,47,25,37,10495.5498046875
2004-02-06,0,75,1.7,31,7,12.0,11,15,15,64,44,14,56,0,16,32,33,30,25,3,19,45,35,59,62,22,7,11,1,10,68,79,20,30,600,42,49,8,13,27,3,55,12,36,27,44,12,27,30,19,37,11,21,25,19,5,13,16,53,10,10,16,25,31,4,28,10,30,31,0,41,19,23,17,44,19,24,13,27,56,11,35,0,43,21,21,14,25,23,9,43,35,28,28,16,4,50,27,41,10593.0302734375
2004-02-07,0,21,0.28,9,2,12.0,9,18,9,52,66,22,36,0,8,16,28,25,32,2,22,31,27,47,72,37,5,7,0,21,100,53,1,34,900,28,34,4,12,28,3,66,15,35,19,49,34,11,35,0,34,5,24,28,17,4,8,23,32,10,11,12,17,17,5,24,1,28,44,0,51,44,16,0,45,12,20,15,42,43,12,21,1,36,27,23,14,27,33,77,47,70,26,1,15,3,59,14,53,10593.0302734375
2004-02-08,0,41,1.95,17,4,12.0,13,20,11,47,41,20,50,0,13,34,28,33,28,4,22,68,32,55,56,21,9,13,1,28,38,71,73,33,1000,40,61,4,14,42,3,62,0,27,20,59,25,7,34,13,46,10,18,10,18,5,16,11,62,10,8,15,28,48,1,27,17,37,35,0,28,16,19,14,37,23,24,19,47,79,11,31,1,30,28,13,14,20,34,22,52,26,32,26,17,3,54,14,49,10593.0302734375
2004-02-09,0,47,1.15,19,4,12.0,17,18,16,55,38,24,69,0,18,39,34,30,27,5,23,67,35,53,66,22,5,12,1,14,55,72,44,36,1000,45,46,8,17,47,3,54,18,12,28,36,14,22,28,9,40,8,19,19,15,5,15,15,52,10,10,16,28,42,3,27,20,34,24,1,17,24,26,21,43,25,19,15,38,79,9,47,0,35,36,10,15,30,26,22,44,53,25,32,16,4,46,34,42,10579.0302734375
2004-02-10,0,72,1.53,28,7,12.0,12,18,15,65,42,18,61,0,18,41,36,37,25,4,18,49,39,56,86,20,6,12,1,16,65,87,28,37,900,47,54,5,19,45,3,56,10,23,23,48,20,26,28,31,38,11,20,33,26,5,16,14,59,10,13,16,30,33,4,22,13,35,25,1,11,20,27,26,42,22,30,13,35,81,10,48,1,37,27,15,14,31,21,8,41,49,28,16,13,5,43,18,37,10613.849609375
2004-02-11,0,58,0.81,24,5,12.0,12,17,22,65,34,16,61,0,16,37,33,20,21,4,23,66,37,74,73,12,6,10,0,14,60,73,24,36,700,47,59,6,17,41,3,56,8,27,28,38,22,27,28,26,41,12,16,28,21,5,15,9,43,9,14,18,28,35,5,24,7,36,24,1,28,18,28,14,45,27,24,15,33,61,8,47,1,40,27,17,14,28,21,39,43,60,25,22,15,4,47,28,38,10737.7001953125
2004-02-12,0,72,1.24,28,7,12.0,11,18,18,67,45,20,59,0,15,36,33,26,26,4,24,59,32,57,81,18,7,10,0,14,59,73,1,38,700,46,54,9,15,41,3,52,15,12,28,40,19,28,28,21,41,11,16,28,20,6,15,15,52,9,14,16,28,38,4,17,13,32,26,1,23,19,26,17,45,28,19,13,27,64,12,42,0,34,28,12,14,33,19,13,41,64,25,22,16,5,45,23,39,10694.0703125
2004-02-13,0,64,0.89,26,6,12.0,11,18,21,83,24,7,55,0,15,36,33,21,21,3,23,53,36,53,64,16,8,13,0,19,56,70,16,31,800,43,60,6,15,34,4,56,15,25,28,47,11,25,30,17,37,8,14,28,12,6,14,11,44,10,6,15,23,43,5,28,15,30,31,1,25,19,25,14,44,23,32,15,30,66,14,43,0,32,27,18,14,35,22,15,39,38,26,12,18,4,60,17,39,10627.849609375
2004-02-14,0,65,1.02,27,6,12.0,5,18,15,100,32,10,33,0,12,25,31,30,23,2,17,44,30,28,43,13,6,12,1,32,22,57,1,25,800,33,54,3,12,20,4,67,12,28,18,45,18,32,31,14,34,5,16,19,7,5,11,17,31,10,11,17,15,18,3,15,12,32,45,0,1,8,15,18,44,14,18,18,44,55,8,23,0,45,28,13,14,41,28,15,44,21,35,19,16,2,54,12,45,10627.849609375
2004-02-15,0,50,0.77,20,5,12.0,9,19,15,61,27,9,61,0,11,24,26,26,28,3,21,47,30,53,37,20,7,8,0,8,54,67,26,36,900,32,67,5,10,34,5,65,10,24,17,49,12,18,31,7,42,10,16,32,12,5,13,15,40,10,7,19,22,18,3,26,25,34,43,0,40,17,17,10,35,21,21,18,49,57,8,33,1,33,23,23,14,28,31,15,54,28,38,28,18,3,52,17,51,10627.849609375
2004-02-16,0,30,0.6,12,3,12.0,11,17,15,44,47,12,65,0,14,37,31,39,23,5,24,38,35,82,72,16,8,10,0,11,59,74,17,40,900,45,46,5,15,36,3,64,8,31,22,37,25,19,31,15,42,10,16,31,10,6,14,14,48,10,10,15,24,37,4,31,8,31,32,1,13,19,24,19,36,23,30,16,37,77,10,35,0,36,31,19,14,40,36,10,50,22,28,25,16,5,49,28,42,10627.849609375
2004-02-17,0,70,2.33,28,7,12.0,13,17,15,45,43,17,67,0,18,36,34,32,22,4,22,50,40,83,74,22,6,11,1,22,73,76,28,32,800,47,56,6,13,38,4,57,15,18,26,41,19,25,30,13,43,11,19,22,23,5,16,14,56,10,12,16,28,39,4,26,13,33,27,0,11,21,27,14,37,23,25,15,28,66,14,43,0,28,27,20,14,41,23,18,43,42,25,21,18,5,42,21,39,10714.8798828125
2004-02-18,0,67,0.96,27,6,12.0,14,17,18,44,42,20,63,0,14,38,36,33,21,4,21,51,33,54,79,16,8,12,0,9,65,86,14,34,900,44,47,8,17,41,4,51,14,28,24,41,25,28,28,22,42,12,19,33,18,5,16,12,65,10,10,16,26,36,5,27,7,35,24,0,34,16,28,22,44,26,24,15,38,69,9,43,0,28,30,13,14,31,24,22,43,31,22,26,16,4,37,23,39,10671.990234375
2004-02-19,0,50,0.75,20,5,12.0,16,18,18,43,37,13,56,0,14,33,34,23,23,3,20,67,37,48,73,38,7,11,1,13,76,84,20,39,800,44,50,6,14,39,3,56,18,22,30,41,12,20,28,16,40,7,16,30,17,5,14,12,56,9,13,15,28,38,4,22,9,35,25,1,23,16,26,15,39,24,28,12,32,56,9,40,0,36,32,22,15,35,20,8,43,43,24,38,14,4,43,30,32,10664.73046875
2004-02-20,0,40,0.8,16,4,12.0,13,17,16,55,35,9,56,0,14,26,34,26,21,4,22,62,37,50,64,23,9,8,1,10,51,69,16,34,900,42,55,6,15,23,3,54,18,23,23,36,13,16,27,21,40,10,17,32,19,5,16,11,45,9,17,15,27,40,2,25,1,32,30,0,24,14,24,15,40,23,30,15,33,79,12,38,1,33,25,21,13,19,23,23,42,45,32,40,14,4,51,26,39,10619.0302734375
2004-02-21,0,15,0.38,6,1,12.0,8,18,13,61,14,11,64,0,9,21,34,26,28,2,20,43,34,55,55,11,6,12,1,15,54,73,24,37,900,34,50,3,13,31,2,66,18,17,21,48,25,14,28,9,41,6,14,27,12,5,12,12,50,11,10,16,21,31,4,34,19,30,43,0,19,18,17,20,43,18,32,17,43,60,7,28,0,33,16,22,14,20,28,1,50,22,32,35,17,2,59,17,45,10619.0302734375
2004-02-22,0,41,2.73,17,4,12.0,10,16,14,46,27,8,46,0,13,21,25,33,23,2,21,54,30,63,55,8,7,15,1,11,49,67,1,31,900,30,55,5,7,34,5,66,11,30,17,54,13,27,33,19,42,8,10,15,26,4,13,14,47,11,8,18,28,34,5,16,11,34,38,0,18,24,20,25,37,24,23,19,37,80,9,28,0,41,27,14,14,45,38,22,50,34,31,17,20,3,47,23,53,10619.0302734375
2004-02-23,0,50,1.22,20,5,12.0,12,16,18,46,36,13,70,0,15,31,38,33,22,4,20,74,40,73,79,19,7,11,1,15,62,76,28,35,700,45,44,7,13,42,3,57,13,19,24,43,11,27,27,14,43,9,22,20,17,5,17,11,56,10,11,16,28,47,4,21,13,35,27,0,34,14,28,22,42,31,16,15,41,81,13,48,0,27,30,15,14,38,25,8,47,43,30,16,16,5,50,30,35,10609.6201171875
2004-02-24,0,53,1.06,22,5,12.0,15,16,18,47,47,18,63,0,14,35,33,24,25,4,20,78,42,64,65,22,9,13,1,21,75,80,22,31,900,46,61,7,17,44,3,56,11,19,26,42,22,25,28,23,41,6,21,31,20,5,16,13,56,10,19,16,30,42,4,17,10,38,27,0,28,23,27,14,40,27,24,14,33,64,10,49,0,26,33,25,14,40,21,30,43,49,24,10,14,5,46,38,38,10566.3701171875
2004-02-25,0,50,0.94,20,5,12.0,11,16,15,44,50,13,63,0,14,35,33,39,20,4,20,63,38,46,70,19,12,14,1,15,52,82,14,38,800,43,52,5,13,33,3,60,7,21,27,37,15,33,28,23,40,8,14,28,18,5,15,15,43,9,12,17,27,36,3,31,13,35,31,0,34,21,27,14,45,28,28,15,28,80,12,45,1,40,24,20,14,40,24,35,43,26,25,32,15,4,42,19,34,10601.6201171875
2004-02-26,0,62,1.24,25,6,12.0,13,15,14,46,54,11,60,0,12,34,34,35,24,4,22,61,42,61,64,15,9,15,1,17,70,78,14,31,800,45,50,6,16,44,3,54,15,27,24,43,12,28,27,22,41,9,17,28,18,5,15,14,62,9,11,14,27,40,4,16,13,35,31,0,11,22,27,14,45,27,20,13,34,56,9,42,1,26,24,20,14,27,27,17,41,44,24,21,14,4,51,32,34,10580.1396484375
2004-02-27,0,35,0.56,14,3,12.0,15,16,19,57,34,26,62,0,15,34,37,18,22,3,22,62,39,45,57,10,11,10,1,10,54,79,16,30,800,47,40,8,12,21,3,55,14,14,23,41,25,16,28,11,41,10,21,24,17,4,13,16,56,10,9,16,27,36,5,14,11,34,36,0,12,22,24,28,39,22,37,14,28,64,8,48,1,40,25,14,14,28,19,28,43,51,31,28,15,4,41,28,37,10583.919921875
2004-02-28,0,16,0.46,7,1,12.0,8,17,11,56,36,12,48,0,11,22,31,32,23,2,21,57,32,46,72,21,8,10,0,10,21,63,25,30,900,38,61,3,12,37,3,67,12,9,14,45,17,19,31,9,43,10,18,27,14,4,14,16,39,11,10,18,17,27,5,23,16,28,50,0,19,15,15,14,44,21,35,19,46,56,10,22,0,25,25,11,13,38,27,1,48,34,38,18,16,2,56,18,39,10583.919921875
2004-02-29,0,77,4.81,31,7,12.0,10,19,18,49,72,1,56,0,12,20,19,28,31,2,20,44,23,30,41,0,8,12,3,22,73,56,1,30,500,32,49,5,15,45,3,63,0,51,10,40,24,8,33,19,35,13,22,27,10,4,11,19,50,9,5,15,23,22,8,35,1,26,51,1,54,16,13,17,31,16,36,17,35,56,4,20,0,51,24,24,13,28,28,1,42,56,30,1,20,3,57,18,51,10583.919921875
2004-03-01,0,56,0.73,23,5,12.0,10,16,17,44,54,18,88,0,17,41,40,31,28,5,21,44,46,50,83,16,8,14,1,17,71,90,30,42,700,50,43,7,18,34,3,56,10,22,27,38,16,28,30,27,41,6,17,21,18,5,17,11,64,8,12,16,28,42,3,15,13,35,23,1,46,24,31,16,40,24,17,14,34,66,13,50,0,50,26,18,13,22,24,36,43,46,25,22,15,5,42,24,37,10678.1396484375
2004-03-02,0,63,1.12,26,6,11.967741935483868,12,18,15,38,48,16,81,0,13,31,36,14,25,3,21,67,40,83,75,24,9,14,1,15,46,80,19,37,700,49,48,8,17,35,2,56,18,17,21,40,20,26,28,23,42,10,21,27,23,6,16,14,53,10,11,15,28,41,4,21,13,35,26,1,28,21,25,19,39,28,28,14,31,63,12,42,0,44,22,13,14,55,23,12,42,23,25,26,14,4,45,26,38,10591.48046875
2004-03-03,0,72,1.14,28,7,11.93548387096774,8,16,21,38,22,13,100,0,11,26,28,19,27,3,19,75,32,36,45,23,10,15,3,16,60,77,100,35,700,31,40,9,7,46,3,61,16,54,20,36,35,15,30,9,40,28,24,24,35,4,13,12,41,7,8,14,33,35,5,44,24,30,27,0,39,15,23,24,42,34,32,16,35,47,17,39,0,35,18,35,14,25,24,1,42,37,25,37,14,2,55,20,45,10593.1103515625
2004-03-04,0,64,0.89,26,6,11.903225806451616,11,17,18,44,70,16,56,0,15,28,35,22,21,4,19,74,41,67,78,22,11,15,1,17,73,88,20,32,800,52,48,7,17,39,3,56,23,22,30,33,16,28,28,36,42,11,18,31,16,5,15,13,62,9,16,15,32,40,5,22,10,41,23,0,16,21,30,14,44,32,35,13,27,81,13,45,0,31,27,10,15,51,25,24,44,37,24,1,14,5,39,28,30,10588.0
2004-03-05,0,43,0.67,18,4,11.870967741935484,6,20,19,49,42,9,68,0,11,26,26,37,25,2,17,52,38,35,49,12,10,10,2,17,74,57,1,45,600,33,75,8,9,57,4,54,17,28,18,43,19,10,32,19,42,11,15,23,14,4,16,15,28,8,20,15,32,45,7,18,25,33,39,1,42,24,15,26,33,28,21,16,40,74,9,22,1,22,23,37,15,34,21,32,40,39,25,39,17,5,50,21,43,10595.5498046875
2004-03-06,0,43,1.0,18,4,11.838709677419354,8,17,12,62,44,16,56,0,11,16,35,11,28,2,19,48,28,44,36,0,6,11,2,12,40,68,39,37,800,41,57,4,13,33,4,72,18,19,17,36,18,34,34,7,41,9,15,22,13,6,13,16,51,9,5,19,23,22,3,26,18,32,43,0,30,6,18,27,47,16,17,18,37,87,6,25,0,21,22,47,14,8,33,1,53,42,46,28,17,2,59,30,44,10595.5498046875
2004-03-07,0,56,1.3,23,5,11.806451612903226,12,22,9,44,39,16,60,0,6,12,27,34,31,2,21,56,16,40,59,16,6,9,0,22,24,44,70,38,1000,27,64,6,9,1,2,56,33,25,10,65,24,16,28,37,37,6,14,13,28,2,14,20,38,12,20,10,25,32,7,18,33,27,49,1,1,26,13,25,37,12,24,17,35,54,9,22,0,56,32,24,13,34,24,42,44,38,28,1,17,3,64,18,54,10595.5498046875
2004-03-08,0,1,0.02,0,0,11.806451612903226,12,22,9,44,39,16,60,0,6,12,27,34,31,2,21,56,16,40,59,16,6,9,0,22,24,44,70,38,1000,27,64,6,9,1,2,56,33,25,10,65,24,16,28,37,37,6,14,13,28,2,14,20,38,12,20,10,25,32,7,18,33,27,49,1,1,26,13,25,37,12,24,17,35,54,9,22,0,56,32,24,13,34,24,42,44,38,28,1,17,3,64,18,54,10595.5498046875
2004-03-09,0,1,1.0,0,0,11.709677419354836,12,22,9,44,39,16,60,0,6,12,27,34,31,2,21,56,16,40,59,16,6,9,0,22,24,44,70,38,1000,27,64,6,9,1,2,56,33,25,10,65,24,16,28,37,37,6,14,13,28,2,14,20,38,12,20,10,25,32,7,18,33,27,49,1,1,26,13,25,37,12,24,17,35,54,9,22,0,56,32,24,13,34,24,42,44,38,28,1,17,3,64,18,54,10595.5498046875
2004-03-10,0,100,100.0,41,9,11.709677419354836,14,14,17,51,37,12,64,0,15,30,36,28,18,4,20,53,36,52,87,26,7,12,2,16,52,89,1,41,900,51,38,8,19,41,3,54,20,15,31,44,32,23,30,23,41,11,15,28,14,5,17,16,80,8,15,19,30,54,3,15,1,43,22,1,16,17,30,19,48,23,22,13,32,71,12,49,1,24,27,18,14,36,27,48,43,40,24,28,16,5,51,25,31,10296.8896484375
2004-03-11,0,34,0.34,14,3,11.67741935483871,11,21,10,41,42,13,64,0,8,28,28,11,23,3,23,76,31,42,51,12,9,15,1,17,72,50,1,35,700,27,52,3,10,56,5,65,16,19,19,38,28,15,28,48,33,8,22,17,26,4,15,12,49,12,6,18,28,37,3,35,74,32,31,0,1,16,20,45,43,33,28,14,28,79,13,39,0,44,25,18,14,41,25,1,43,72,24,57,16,4,38,19,41,10128.3798828125
2004-03-12,0,52,1.53,21,5,11.64516129032258,9,16,19,57,28,8,66,0,16,18,39,39,23,4,18,51,35,48,67,30,8,8,1,14,71,82,22,31,800,47,40,9,24,28,2,56,26,21,27,42,13,25,28,41,43,10,23,31,18,6,16,15,38,9,8,18,26,34,2,22,1,38,28,0,42,23,25,16,40,22,36,15,41,56,9,48,0,32,26,17,14,20,24,19,44,54,35,32,14,4,56,28,26,10240.080078125
2004-03-13,0,56,1.08,23,5,11.612903225806456,11,16,11,59,48,8,50,0,11,28,31,20,24,2,18,64,25,50,45,14,6,11,1,20,30,65,1,33,900,34,53,4,16,32,4,70,12,12,18,62,15,13,32,11,41,10,11,20,12,4,14,9,21,9,9,15,19,22,5,25,12,27,42,0,39,15,16,8,43,12,26,17,41,68,7,31,0,39,23,13,13,31,28,1,50,27,48,18,16,2,52,8,46,10240.080078125
2004-03-14,0,51,0.91,21,5,11.580645161290322,5,17,15,42,39,11,48,0,12,22,25,15,22,3,21,54,25,62,57,19,7,11,0,23,38,63,25,31,700,27,41,3,10,37,4,63,8,30,17,49,14,9,30,13,39,10,21,13,14,5,15,16,43,9,10,15,26,30,4,27,11,33,40,0,38,9,14,15,42,21,20,17,33,63,11,28,0,38,23,20,15,32,34,28,53,13,35,17,19,2,55,21,45,10240.080078125
2004-03-15,0,54,1.06,22,5,11.548387096774194,10,17,15,46,51,12,72,0,18,24,35,24,22,4,21,57,34,64,65,24,7,10,0,8,55,67,22,37,800,45,56,5,19,35,3,57,9,21,30,45,15,32,28,26,41,12,18,30,16,5,15,14,52,9,13,18,28,30,5,18,11,34,27,0,22,15,25,16,41,25,26,15,35,68,9,42,0,28,26,15,14,39,24,31,46,42,37,37,15,4,45,21,31,10102.8896484375
2004-03-16,0,67,1.24,27,6,11.516129032258064,16,16,11,44,39,13,66,0,12,26,36,23,20,4,20,48,38,53,72,23,7,13,1,15,53,73,14,39,800,45,42,8,15,45,3,56,12,15,28,40,16,28,28,22,39,13,23,27,16,5,16,14,67,9,13,18,30,31,3,21,9,37,24,1,22,16,24,11,44,27,28,14,35,71,10,39,0,28,31,18,14,32,25,33,45,31,28,16,16,4,49,20,35,10184.669921875
2004-03-17,0,51,0.76,21,5,11.483870967741936,11,18,14,47,39,15,75,0,14,31,33,18,22,5,22,49,35,53,69,19,5,11,1,11,45,80,14,33,800,41,46,5,15,41,3,56,13,30,27,37,15,27,28,17,38,12,18,20,18,6,16,14,50,9,11,16,28,39,4,26,10,33,24,0,11,18,26,13,43,22,26,14,32,67,9,46,0,33,25,21,14,42,21,22,44,55,28,32,15,4,53,23,35,10300.2998046875
2004-03-18,0,38,0.75,16,4,11.451612903225806,11,16,15,48,28,14,63,0,14,25,35,28,19,4,18,59,31,54,72,22,7,6,1,16,39,73,15,39,800,41,45,6,17,35,3,56,14,25,27,41,13,35,28,25,39,8,16,33,12,6,14,11,49,8,12,15,30,38,3,19,14,35,24,0,11,13,26,13,40,24,26,13,30,65,9,38,1,30,24,12,14,31,20,18,41,43,25,33,15,5,47,30,37,10295.7802734375
2004-03-19,0,48,1.26,20,4,11.419354838709678,8,17,12,54,61,13,74,0,12,26,36,28,23,3,23,56,38,56,66,21,5,8,1,25,56,74,32,33,800,46,56,4,19,36,4,61,9,20,21,46,18,28,28,16,36,9,19,17,18,5,14,11,56,10,9,16,26,32,4,13,7,35,31,0,37,14,22,14,40,23,30,14,34,72,9,41,0,32,23,9,15,20,28,9,43,28,32,11,13,4,60,22,39,10186.599609375
2004-03-20,0,12,0.25,5,1,11.387096774193544,10,16,10,56,28,13,52,0,11,28,32,27,21,2,16,33,25,40,30,20,4,8,0,8,52,52,1,36,900,36,28,5,10,28,4,64,9,24,18,49,13,18,32,4,37,8,18,24,12,4,14,10,50,10,8,16,20,27,4,23,12,28,41,0,39,15,17,6,40,17,13,19,43,71,7,26,0,37,21,9,12,35,28,1,47,28,42,19,17,2,66,20,49,10186.599609375
2004-03-21,0,20,1.67,8,2,11.35483870967742,6,16,9,43,25,8,60,0,13,39,26,32,25,2,20,48,28,52,52,13,4,9,1,16,47,68,25,39,900,31,47,4,8,25,3,62,8,18,16,48,17,12,32,11,36,9,18,28,12,5,16,14,39,10,9,16,26,30,3,21,11,33,42,0,19,10,16,10,36,21,28,18,44,73,9,32,0,28,24,23,14,37,35,15,56,67,40,18,19,3,57,17,47,10186.599609375
2004-03-22,0,46,2.3,19,4,11.32258064516129,10,23,11,37,49,15,44,0,9,18,26,17,23,3,24,36,28,54,56,22,6,8,1,18,50,69,57,37,700,24,54,6,13,54,3,76,9,53,13,59,20,7,28,21,38,13,28,36,23,3,15,21,48,8,15,16,32,35,5,15,28,31,36,0,45,28,19,27,35,30,25,16,26,60,9,27,1,32,38,60,16,42,31,35,48,1,35,1,15,4,60,40,40,10064.75
