date,start,unadjusted,pct_change,adjusted,normalised,monthly,debt,color,stocks,restaurant,portfolio,inflation,housing,dow_jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,leverage,loss,cash,office,fine,stock_market,banking,crisis,happy,car,nasdaq,gains,finance,sell,invest,fed,house,metals,travel,returns,gain,default,present,holiday,water,rich,risk,gold,success,oil,war,economy,chance,lifestyle,greed,food,movie,nyse,ore,opportunity,health,earnings,arts,culture,bubble,buy,trader,tourism,politics,energy,consume,consumption,freedom,dividend,world,conflict,kitchen,forex,home,transaction,garden,fond,train,labor,fun,environment,ring,close
2015-07-21,0,8,1.14,35,8,22.741935483870968,0.12,0.21,0.14,0.39,0.49,0.19,0.68,0.03,0.12,0.1,0.75,0.19,0.44,0.04,0.38,0.22,0.41,0.36,0.36,0.13,0.06,0.1,0.01,0.09,0.24,0.34,0.05,0.53,0.21,0.84,0.31,0.08,0.27,0.18,0.11,0.67,0.15,0.31,0.51,0.7,0.22,0.3,0.33,0.29,0.22,0.14,0.32,0.38,0.21,0.03,0.2,0.18,0.49,0.24,0.18,0.31,0.09,0.18,0.11,0.31,0.0,0.44,0.46,0.03,0.35,0.09,0.32,0.64,0.27,0.1,0.42,0.25,0.16,0.11,0.05,0.57,0.01,0.2,0.15,0.38,0.06,0.26,0.45,0.11,0.59,0.38,0.37,0.29,0.27,0.04,0.53,0.14,0.45,17919.2890625
2015-07-22,0,7,0.88,31,7,23.12903225806452,0.12,0.22,0.12,0.4,0.41,0.2,0.6,0.02,0.11,0.1,0.76,0.21,0.43,0.04,0.37,0.22,0.43,0.36,0.34,0.12,0.06,0.09,0.01,0.08,0.21,0.34,0.05,0.58,0.2,0.81,0.32,0.07,0.27,0.17,0.11,0.67,0.15,0.25,0.54,0.68,0.26,0.27,0.33,0.29,0.21,0.12,0.32,0.38,0.2,0.03,0.19,0.2,0.48,0.26,0.16,0.31,0.09,0.17,0.12,0.33,0.01,0.45,0.45,0.03,0.34,0.1,0.31,0.45,0.28,0.09,0.41,0.24,0.15,0.11,0.05,0.55,0.01,0.16,0.18,0.39,0.06,0.23,0.46,0.06,0.56,0.38,0.39,0.32,0.28,0.04,0.54,0.16,0.41,17851.0390625
2015-07-23,0,7,1.0,31,7,23.51612903225807,0.12,0.23,0.13,0.41,0.42,0.21,0.62,0.02,0.11,0.1,0.76,0.2,0.43,0.03,0.37,0.2,0.41,0.33,0.37,0.12,0.06,0.08,0.01,0.07,0.21,0.34,0.06,0.53,0.2,0.79,0.31,0.08,0.27,0.17,0.11,0.68,0.14,0.28,0.5,0.73,0.22,0.28,0.32,0.29,0.21,0.13,0.31,0.36,0.21,0.03,0.19,0.19,0.48,0.28,0.18,0.3,0.09,0.19,0.11,0.33,0.01,0.44,0.46,0.03,0.42,0.09,0.3,0.47,0.27,0.1,0.42,0.24,0.15,0.12,0.05,0.53,0.01,0.19,0.19,0.46,0.06,0.26,0.46,0.08,0.56,0.35,0.38,0.35,0.26,0.04,0.52,0.13,0.43,17731.919921875
2015-07-24,0,7,1.0,31,7,23.903225806451612,0.11,0.22,0.12,0.46,0.34,0.19,0.56,0.03,0.1,0.08,0.77,0.22,0.4,0.03,0.35,0.2,0.39,0.33,0.32,0.1,0.06,0.08,0.01,0.05,0.17,0.34,0.04,0.48,0.22,0.76,0.3,0.07,0.27,0.14,0.12,0.71,0.16,0.32,0.51,0.7,0.2,0.26,0.33,0.26,0.2,0.13,0.28,0.35,0.19,0.03,0.19,0.21,0.43,0.21,0.14,0.31,0.08,0.18,0.11,0.26,0.01,0.45,0.58,0.03,0.34,0.08,0.28,0.35,0.27,0.09,0.42,0.25,0.14,0.11,0.04,0.51,0.01,0.14,0.15,0.32,0.07,0.2,0.46,0.09,0.56,0.32,0.39,0.35,0.3,0.03,0.55,0.14,0.41,17568.529296875
2015-07-25,0,4,0.57,18,4,24.29032258064516,0.08,0.22,0.08,0.53,0.27,0.15,0.41,0.01,0.04,0.06,0.62,0.21,0.34,0.02,0.35,0.23,0.34,0.28,0.19,0.1,0.06,0.06,0.01,0.08,0.14,0.29,0.03,0.45,0.21,0.49,0.3,0.05,0.21,0.14,0.11,0.75,0.04,0.21,0.22,0.71,0.17,0.19,0.36,0.19,0.18,0.12,0.26,0.21,0.16,0.03,0.21,0.21,0.27,0.25,0.13,0.33,0.1,0.14,0.11,0.31,0.01,0.47,0.74,0.01,0.46,0.05,0.15,0.14,0.27,0.08,0.42,0.28,0.17,0.09,0.04,0.37,0.01,0.14,0.15,0.25,0.09,0.15,0.53,0.08,0.59,0.14,0.44,0.36,0.32,0.03,0.61,0.08,0.47,17568.529296875
2015-07-26,0,3,0.75,13,3,24.677419354838708,0.08,0.21,0.1,0.51,0.25,0.18,0.41,0.0,0.05,0.07,0.54,0.25,0.34,0.05,0.34,0.26,0.33,0.3,0.2,0.09,0.06,0.06,0.01,0.07,0.13,0.3,0.05,0.46,0.18,0.42,0.31,0.04,0.18,0.14,0.1,0.71,0.04,0.19,0.19,0.73,0.21,0.13,0.38,0.17,0.19,0.14,0.31,0.22,0.16,0.03,0.21,0.22,0.28,0.28,0.12,0.31,0.1,0.14,0.11,0.3,0.01,0.49,0.78,0.01,0.38,0.05,0.15,0.17,0.23,0.09,0.45,0.29,0.19,0.09,0.04,0.34,0.01,0.11,0.15,0.2,0.08,0.19,0.55,0.1,0.62,0.16,0.44,0.21,0.31,0.03,0.58,0.08,0.48,17568.529296875
2015-07-27,0,11,3.67,48,11,25.06451612903225,0.11,0.22,0.13,0.38,0.39,0.19,0.65,0.03,0.11,0.09,0.78,0.22,0.45,0.05,0.36,0.22,0.37,0.34,0.37,0.11,0.06,0.09,0.01,0.07,0.2,0.35,0.05,0.52,0.21,0.86,0.32,0.12,0.25,0.18,0.1,0.68,0.15,0.26,0.51,0.69,0.22,0.27,0.33,0.29,0.21,0.14,0.3,0.37,0.2,0.03,0.2,0.19,0.53,0.24,0.18,0.31,0.09,0.19,0.1,0.28,0.01,0.42,0.5,0.03,0.4,0.09,0.32,0.35,0.29,0.09,0.38,0.25,0.17,0.11,0.05,0.56,0.01,0.19,0.16,0.33,0.06,0.26,0.45,0.09,0.6,0.3,0.38,0.36,0.26,0.05,0.53,0.14,0.41,17440.58984375
2015-07-28,0,10,0.91,44,10,25.451612903225808,0.12,0.22,0.13,0.39,0.41,0.19,0.63,0.03,0.11,0.1,0.75,0.22,0.41,0.04,0.35,0.2,0.4,0.34,0.37,0.12,0.06,0.09,0.01,0.07,0.2,0.33,0.05,0.53,0.21,0.84,0.31,0.12,0.26,0.16,0.1,0.66,0.12,0.27,0.5,0.71,0.24,0.29,0.33,0.31,0.21,0.15,0.31,0.38,0.19,0.03,0.2,0.18,0.46,0.2,0.16,0.31,0.08,0.19,0.12,0.3,0.01,0.42,0.47,0.03,0.45,0.09,0.33,0.4,0.29,0.1,0.41,0.25,0.16,0.12,0.05,0.58,0.01,0.16,0.15,0.36,0.06,0.26,0.45,0.11,0.58,0.36,0.35,0.31,0.25,0.05,0.52,0.16,0.47,17630.26953125
2015-07-29,0,8,0.8,35,8,25.838709677419352,0.12,0.22,0.12,0.39,0.44,0.19,0.64,0.03,0.11,0.09,0.74,0.19,0.42,0.04,0.36,0.21,0.39,0.32,0.35,0.11,0.06,0.08,0.01,0.07,0.22,0.35,0.05,0.59,0.2,0.81,0.31,0.08,0.25,0.16,0.11,0.65,0.14,0.24,0.5,0.74,0.21,0.34,0.34,0.29,0.2,0.12,0.33,0.41,0.22,0.03,0.19,0.19,0.46,0.19,0.17,0.31,0.08,0.18,0.12,0.33,0.01,0.43,0.46,0.03,0.35,0.1,0.32,0.46,0.28,0.09,0.38,0.24,0.16,0.12,0.04,0.55,0.01,0.16,0.16,0.37,0.06,0.26,0.46,0.13,0.58,0.4,0.35,0.29,0.25,0.05,0.51,0.15,0.42,17751.390625
2015-07-30,0,9,1.12,40,9,26.22580645161291,0.11,0.22,0.12,0.4,0.4,0.2,0.62,0.03,0.11,0.09,0.77,0.2,0.42,0.03,0.35,0.2,0.41,0.31,0.37,0.1,0.05,0.09,0.01,0.06,0.22,0.33,0.05,0.49,0.21,0.82,0.31,0.08,0.27,0.16,0.11,0.66,0.11,0.22,0.47,0.71,0.19,0.28,0.33,0.29,0.2,0.11,0.31,0.41,0.17,0.03,0.19,0.19,0.47,0.19,0.17,0.31,0.08,0.18,0.12,0.28,0.01,0.42,0.46,0.03,0.3,0.09,0.31,0.36,0.3,0.1,0.42,0.25,0.15,0.1,0.05,0.55,0.01,0.17,0.14,0.42,0.06,0.26,0.46,0.13,0.56,0.41,0.36,0.32,0.26,0.04,0.54,0.17,0.42,17745.98046875
2015-07-31,0,7,0.78,31,7,26.612903225806452,0.11,0.21,0.1,0.43,0.39,0.17,0.58,0.03,0.1,0.08,0.83,0.2,0.38,0.03,0.36,0.22,0.37,0.31,0.31,0.1,0.05,0.08,0.01,0.06,0.18,0.33,0.04,0.45,0.22,0.8,0.32,0.07,0.33,0.18,0.12,0.69,0.12,0.19,0.48,0.68,0.21,0.27,0.32,0.22,0.19,0.13,0.29,0.35,0.17,0.03,0.19,0.19,0.38,0.19,0.15,0.31,0.08,0.17,0.11,0.28,0.0,0.42,0.5,0.03,0.39,0.09,0.27,0.29,0.28,0.09,0.37,0.25,0.15,0.1,0.04,0.56,0.01,0.15,0.16,0.38,0.06,0.23,0.45,0.06,0.56,0.38,0.4,0.29,0.28,0.04,0.52,0.14,0.43,17689.859375
2015-08-01,0,3,0.43,13,3,27.0,0.07,0.22,0.09,0.53,0.22,0.13,0.45,0.01,0.04,0.06,0.71,0.22,0.33,0.02,0.34,0.21,0.34,0.26,0.19,0.08,0.05,0.07,0.01,0.06,0.15,0.29,0.04,0.45,0.23,0.53,0.31,0.04,0.26,0.13,0.11,0.73,0.03,0.15,0.25,0.75,0.2,0.18,0.36,0.16,0.17,0.12,0.27,0.25,0.16,0.03,0.2,0.21,0.24,0.2,0.12,0.32,0.09,0.15,0.13,0.28,0.01,0.48,0.69,0.01,0.39,0.06,0.16,0.12,0.27,0.07,0.47,0.29,0.16,0.09,0.03,0.36,0.01,0.14,0.14,0.25,0.06,0.19,0.52,0.09,0.6,0.18,0.44,0.29,0.31,0.03,0.62,0.09,0.43,17689.859375
2015-08-02,0,3,1.0,13,3,26.70967741935484,0.08,0.22,0.09,0.49,0.24,0.17,0.45,0.0,0.04,0.07,0.56,0.21,0.37,0.05,0.36,0.23,0.31,0.28,0.19,0.1,0.06,0.06,0.01,0.07,0.15,0.29,0.04,0.45,0.18,0.42,0.3,0.03,0.19,0.14,0.12,0.68,0.03,0.27,0.18,0.73,0.22,0.15,0.37,0.13,0.19,0.11,0.32,0.26,0.16,0.03,0.2,0.19,0.27,0.2,0.11,0.31,0.09,0.16,0.14,0.24,0.0,0.48,0.69,0.01,0.4,0.06,0.15,0.15,0.24,0.08,0.43,0.29,0.18,0.11,0.03,0.38,0.01,0.19,0.13,0.2,0.07,0.19,0.53,0.11,0.61,0.17,0.43,0.35,0.31,0.03,0.56,0.09,0.48,17689.859375
2015-08-03,0,8,2.67,35,8,26.41935483870968,0.11,0.21,0.12,0.38,0.41,0.19,0.73,0.03,0.1,0.09,0.83,0.16,0.43,0.05,0.36,0.21,0.37,0.33,0.35,0.12,0.06,0.09,0.01,0.05,0.2,0.33,0.05,0.49,0.22,0.93,0.3,0.08,0.29,0.17,0.1,0.68,0.14,0.23,0.51,0.7,0.21,0.28,0.33,0.3,0.2,0.14,0.29,0.41,0.17,0.03,0.2,0.18,0.44,0.2,0.17,0.32,0.08,0.18,0.11,0.31,0.01,0.44,0.47,0.02,0.37,0.1,0.34,0.29,0.3,0.1,0.39,0.25,0.17,0.1,0.05,0.65,0.01,0.18,0.15,0.36,0.06,0.21,0.45,0.09,0.58,0.31,0.36,0.39,0.27,0.06,0.5,0.13,0.38,17598.19921875
2015-08-04,0,7,0.88,31,7,26.12903225806452,0.12,0.22,0.12,0.38,0.42,0.18,0.68,0.03,0.1,0.08,0.77,0.19,0.43,0.04,0.36,0.18,0.39,0.34,0.39,0.12,0.06,0.09,0.02,0.08,0.19,0.32,0.04,0.5,0.21,0.86,0.3,0.07,0.29,0.16,0.1,0.66,0.14,0.23,0.48,0.71,0.22,0.26,0.33,0.29,0.2,0.12,0.29,0.4,0.2,0.03,0.18,0.19,0.42,0.18,0.17,0.31,0.08,0.17,0.11,0.31,0.01,0.42,0.45,0.03,0.32,0.09,0.33,0.36,0.32,0.09,0.43,0.25,0.15,0.11,0.05,0.59,0.01,0.16,0.16,0.41,0.06,0.21,0.45,0.1,0.58,0.42,0.35,0.29,0.25,0.05,0.5,0.15,0.39,17550.689453125
2015-08-05,0,7,1.0,31,7,25.838709677419356,0.13,0.23,0.14,0.39,0.45,0.17,0.63,0.02,0.1,0.1,0.77,0.2,0.44,0.03,0.35,0.22,0.4,0.35,0.37,0.11,0.06,0.08,0.01,0.06,0.22,0.31,0.05,0.52,0.2,0.85,0.31,0.07,0.28,0.16,0.11,0.65,0.16,0.21,0.5,0.66,0.17,0.27,0.32,0.29,0.2,0.14,0.31,0.4,0.2,0.02,0.18,0.19,0.44,0.18,0.17,0.3,0.08,0.19,0.13,0.26,0.01,0.42,0.48,0.03,0.33,0.1,0.32,0.38,0.29,0.09,0.46,0.24,0.14,0.11,0.04,0.54,0.01,0.2,0.15,0.4,0.06,0.23,0.44,0.09,0.56,0.41,0.35,0.3,0.26,0.05,0.48,0.16,0.43,17540.470703125
2015-08-06,0,7,1.0,31,7,25.548387096774192,0.11,0.22,0.13,0.39,0.44,0.16,0.59,0.03,0.1,0.08,0.78,0.19,0.41,0.03,0.35,0.22,0.38,0.35,0.35,0.11,0.06,0.08,0.01,0.07,0.18,0.35,0.04,0.5,0.2,0.83,0.31,0.08,0.27,0.18,0.11,0.64,0.17,0.22,0.5,0.64,0.23,0.29,0.32,0.26,0.19,0.12,0.3,0.39,0.18,0.03,0.18,0.19,0.45,0.18,0.16,0.31,0.08,0.18,0.14,0.25,0.01,0.42,0.47,0.03,0.29,0.09,0.31,0.33,0.3,0.1,0.5,0.24,0.15,0.1,0.05,0.56,0.01,0.15,0.14,0.35,0.06,0.24,0.44,0.09,0.56,0.32,0.35,0.35,0.26,0.05,0.49,0.15,0.39,17419.75
2015-08-07,0,7,1.0,31,7,25.258064516129032,0.12,0.22,0.11,0.45,0.37,0.14,0.57,0.03,0.09,0.09,0.81,0.23,0.38,0.03,0.35,0.27,0.37,0.31,0.28,0.1,0.06,0.08,0.01,0.07,0.18,0.33,0.03,0.46,0.22,0.81,0.31,0.07,0.28,0.15,0.13,0.65,0.12,0.23,0.46,0.62,0.18,0.28,0.32,0.26,0.18,0.1,0.27,0.32,0.2,0.03,0.17,0.18,0.38,0.18,0.16,0.3,0.08,0.17,0.12,0.26,0.01,0.41,0.52,0.03,0.37,0.09,0.28,0.19,0.29,0.09,0.44,0.25,0.14,0.09,0.08,0.51,0.01,0.21,0.15,0.3,0.06,0.24,0.45,0.1,0.54,0.3,0.37,0.36,0.28,0.04,0.52,0.14,0.42,17373.380859375
2015-08-08,0,4,0.57,18,4,24.967741935483872,0.1,0.22,0.08,0.52,0.28,0.14,0.41,0.01,0.04,0.05,0.65,0.22,0.35,0.02,0.36,0.24,0.35,0.28,0.2,0.09,0.05,0.07,0.01,0.06,0.12,0.27,0.05,0.38,0.21,0.56,0.32,0.04,0.23,0.11,0.11,0.71,0.04,0.16,0.24,0.75,0.13,0.16,0.36,0.14,0.17,0.11,0.27,0.24,0.17,0.03,0.18,0.19,0.26,0.19,0.11,0.32,0.1,0.14,0.12,0.23,0.01,0.48,0.7,0.01,0.37,0.05,0.15,0.12,0.26,0.08,0.52,0.29,0.17,0.07,0.05,0.37,0.01,0.16,0.14,0.22,0.06,0.18,0.52,0.1,0.58,0.13,0.43,0.31,0.3,0.03,0.59,0.08,0.48,17373.380859375
2015-08-09,0,4,1.0,18,4,24.677419354838708,0.09,0.22,0.08,0.48,0.26,0.17,0.42,0.0,0.04,0.08,0.54,0.21,0.38,0.05,0.34,0.27,0.33,0.28,0.21,0.1,0.06,0.07,0.01,0.06,0.14,0.31,0.04,0.44,0.21,0.47,0.3,0.03,0.19,0.14,0.11,0.69,0.04,0.19,0.16,0.73,0.16,0.14,0.37,0.12,0.19,0.12,0.29,0.26,0.18,0.03,0.19,0.2,0.25,0.2,0.13,0.32,0.11,0.17,0.12,0.29,0.01,0.48,0.69,0.01,0.45,0.05,0.15,0.12,0.24,0.09,0.5,0.3,0.16,0.11,0.05,0.35,0.01,0.15,0.13,0.2,0.07,0.22,0.55,0.07,0.61,0.15,0.43,0.28,0.3,0.04,0.56,0.09,0.45,17373.380859375
2015-08-10,0,7,1.75,31,7,24.387096774193548,0.11,0.21,0.12,0.37,0.39,0.16,0.65,0.02,0.11,0.11,0.75,0.2,0.42,0.05,0.34,0.2,0.38,0.33,0.35,0.11,0.06,0.07,0.01,0.07,0.2,0.34,0.04,0.52,0.2,0.91,0.29,0.07,0.27,0.16,0.1,0.66,0.13,0.21,0.47,0.67,0.2,0.28,0.32,0.24,0.2,0.11,0.31,0.37,0.2,0.03,0.18,0.18,0.45,0.19,0.18,0.32,0.08,0.17,0.11,0.29,0.0,0.43,0.46,0.03,0.36,0.08,0.33,0.24,0.31,0.1,0.42,0.25,0.16,0.11,0.06,0.54,0.01,0.15,0.14,0.36,0.06,0.23,0.47,0.1,0.59,0.33,0.36,0.39,0.27,0.06,0.48,0.14,0.4,17615.169921875
2015-08-11,0,8,1.14,35,8,24.096774193548388,0.12,0.22,0.13,0.37,0.45,0.18,0.64,0.03,0.1,0.11,0.76,0.18,0.43,0.04,0.34,0.22,0.42,0.32,0.39,0.11,0.06,0.09,0.01,0.07,0.22,0.35,0.04,0.5,0.2,0.87,0.32,0.09,0.27,0.16,0.1,0.66,0.13,0.18,0.52,0.71,0.26,0.27,0.33,0.3,0.2,0.13,0.32,0.41,0.2,0.02,0.18,0.18,0.42,0.19,0.18,0.31,0.09,0.19,0.12,0.33,0.01,0.42,0.45,0.03,0.31,0.09,0.33,0.2,0.29,0.09,0.41,0.25,0.16,0.1,0.06,0.53,0.01,0.16,0.15,0.41,0.06,0.23,0.45,0.11,0.56,0.32,0.35,0.24,0.27,0.06,0.48,0.15,0.41,17402.83984375
2015-08-12,0,10,1.25,44,10,23.80645161290323,0.13,0.23,0.13,0.37,0.43,0.2,0.64,0.04,0.1,0.09,0.76,0.19,0.43,0.03,0.35,0.22,0.44,0.33,0.36,0.12,0.06,0.08,0.01,0.08,0.2,0.36,0.04,0.52,0.2,0.83,0.31,0.1,0.28,0.17,0.11,0.65,0.12,0.25,0.52,0.66,0.23,0.26,0.32,0.29,0.19,0.14,0.31,0.4,0.22,0.02,0.18,0.18,0.47,0.19,0.19,0.32,0.08,0.2,0.13,0.3,0.01,0.42,0.43,0.03,0.36,0.09,0.33,0.19,0.27,0.1,0.41,0.25,0.14,0.1,0.05,0.54,0.01,0.13,0.14,0.38,0.06,0.25,0.47,0.12,0.57,0.35,0.35,0.32,0.25,0.06,0.5,0.18,0.4,17402.509765625
2015-08-13,0,8,0.8,35,8,23.51612903225807,0.12,0.23,0.11,0.39,0.43,0.17,0.63,0.03,0.11,0.12,0.77,0.22,0.43,0.03,0.34,0.22,0.42,0.37,0.35,0.1,0.06,0.08,0.01,0.07,0.19,0.34,0.04,0.48,0.21,0.85,0.3,0.08,0.27,0.18,0.11,0.63,0.12,0.22,0.49,0.66,0.2,0.26,0.32,0.27,0.19,0.12,0.3,0.37,0.22,0.03,0.17,0.18,0.43,0.18,0.18,0.32,0.08,0.21,0.12,0.28,0.0,0.42,0.44,0.03,0.38,0.1,0.31,0.17,0.3,0.1,0.42,0.25,0.14,0.1,0.06,0.53,0.01,0.15,0.14,0.4,0.06,0.3,0.45,0.1,0.56,0.36,0.35,0.33,0.25,0.06,0.5,0.15,0.4,17408.25
2015-08-14,0,7,0.88,31,7,23.22580645161291,0.11,0.22,0.12,0.44,0.42,0.16,0.59,0.03,0.09,0.1,0.85,0.21,0.4,0.03,0.35,0.23,0.39,0.31,0.29,0.07,0.05,0.07,0.01,0.06,0.16,0.34,0.03,0.45,0.22,0.82,0.3,0.07,0.3,0.17,0.13,0.66,0.1,0.18,0.47,0.65,0.17,0.27,0.33,0.25,0.19,0.12,0.28,0.35,0.19,0.02,0.18,0.19,0.42,0.18,0.17,0.31,0.09,0.18,0.13,0.25,0.01,0.42,0.53,0.02,0.36,0.1,0.28,0.17,0.29,0.09,0.39,0.25,0.14,0.09,0.05,0.53,0.01,0.16,0.14,0.33,0.06,0.24,0.43,0.11,0.54,0.31,0.37,0.32,0.26,0.05,0.5,0.14,0.4,17477.400390625
2015-08-15,0,4,0.57,18,4,22.93548387096775,0.08,0.22,0.09,0.52,0.23,0.14,0.45,0.01,0.03,0.08,0.65,0.19,0.39,0.02,0.34,0.22,0.35,0.27,0.18,0.1,0.06,0.07,0.01,0.07,0.11,0.34,0.03,0.41,0.21,0.55,0.28,0.04,0.22,0.12,0.11,0.74,0.04,0.18,0.23,0.71,0.17,0.18,0.37,0.16,0.17,0.13,0.29,0.27,0.13,0.03,0.2,0.18,0.21,0.19,0.12,0.32,0.11,0.16,0.11,0.27,0.01,0.48,0.74,0.01,0.43,0.05,0.15,0.12,0.25,0.08,0.45,0.29,0.14,0.09,0.05,0.37,0.01,0.11,0.14,0.19,0.06,0.16,0.53,0.1,0.57,0.18,0.42,0.24,0.3,0.04,0.59,0.07,0.42,17477.400390625
2015-08-16,0,4,1.0,18,4,22.64516129032258,0.08,0.23,0.07,0.48,0.27,0.17,0.43,0.0,0.04,0.09,0.56,0.22,0.4,0.04,0.37,0.27,0.34,0.28,0.18,0.09,0.06,0.07,0.01,0.07,0.14,0.3,0.03,0.47,0.18,0.44,0.3,0.04,0.19,0.12,0.11,0.71,0.03,0.17,0.19,0.76,0.2,0.15,0.38,0.14,0.18,0.1,0.31,0.24,0.15,0.02,0.2,0.18,0.23,0.18,0.13,0.32,0.13,0.17,0.13,0.24,0.0,0.49,0.77,0.01,0.42,0.06,0.15,0.15,0.24,0.09,0.47,0.3,0.18,0.09,0.05,0.34,0.01,0.15,0.13,0.22,0.07,0.19,0.53,0.08,0.61,0.19,0.41,0.4,0.3,0.05,0.56,0.1,0.45,17477.400390625
2015-08-17,0,7,1.75,31,7,22.35483870967742,0.12,0.21,0.12,0.36,0.44,0.17,0.69,0.02,0.1,0.14,0.79,0.21,0.46,0.05,0.36,0.25,0.4,0.34,0.34,0.13,0.06,0.08,0.01,0.06,0.19,0.33,0.04,0.52,0.2,0.91,0.34,0.07,0.27,0.16,0.1,0.66,0.11,0.21,0.47,0.68,0.22,0.27,0.32,0.21,0.19,0.12,0.31,0.37,0.19,0.02,0.18,0.17,0.44,0.18,0.17,0.31,0.1,0.21,0.12,0.28,0.0,0.44,0.5,0.03,0.45,0.1,0.33,0.19,0.29,0.11,0.41,0.24,0.17,0.12,0.05,0.54,0.01,0.18,0.15,0.35,0.06,0.29,0.45,0.09,0.58,0.35,0.35,0.32,0.25,0.07,0.48,0.16,0.39,17545.1796875
2015-08-18,0,7,1.0,31,7,22.064516129032253,0.13,0.22,0.12,0.38,0.42,0.17,0.7,0.03,0.12,0.14,0.75,0.21,0.46,0.04,0.35,0.24,0.46,0.35,0.39,0.1,0.05,0.08,0.01,0.05,0.2,0.37,0.05,0.5,0.2,0.91,0.3,0.07,0.27,0.19,0.1,0.63,0.11,0.22,0.47,0.66,0.21,0.27,0.32,0.29,0.2,0.14,0.31,0.39,0.21,0.02,0.18,0.18,0.44,0.18,0.19,0.32,0.1,0.2,0.12,0.32,0.0,0.42,0.46,0.02,0.32,0.11,0.33,0.2,0.3,0.12,0.4,0.24,0.14,0.1,0.06,0.53,0.01,0.15,0.15,0.32,0.06,0.32,0.45,0.1,0.56,0.32,0.36,0.31,0.25,0.07,0.48,0.17,0.4,17511.33984375
2015-08-19,0,8,1.14,35,8,21.774193548387093,0.12,0.22,0.12,0.37,0.44,0.2,0.66,0.03,0.11,0.14,0.73,0.21,0.46,0.03,0.34,0.24,0.44,0.33,0.35,0.11,0.05,0.09,0.01,0.08,0.19,0.37,0.04,0.51,0.18,0.86,0.28,0.08,0.27,0.17,0.11,0.62,0.11,0.21,0.47,0.64,0.22,0.32,0.31,0.28,0.19,0.12,0.29,0.39,0.21,0.02,0.17,0.18,0.46,0.17,0.18,0.32,0.09,0.21,0.1,0.28,0.01,0.42,0.44,0.03,0.4,0.1,0.31,0.17,0.3,0.11,0.41,0.23,0.14,0.1,0.06,0.52,0.01,0.18,0.15,0.3,0.06,0.33,0.46,0.08,0.56,0.33,0.35,0.24,0.24,0.07,0.49,0.18,0.41,17348.73046875
2015-08-20,0,13,1.62,56,13,21.48387096774193,0.11,0.21,0.14,0.37,0.37,0.19,0.59,0.04,0.11,0.13,0.73,0.23,0.41,0.03,0.34,0.25,0.44,0.33,0.34,0.11,0.05,0.08,0.01,0.07,0.21,0.34,0.03,0.5,0.19,0.85,0.32,0.12,0.26,0.18,0.1,0.61,0.14,0.2,0.5,0.66,0.22,0.29,0.31,0.28,0.18,0.12,0.29,0.38,0.22,0.02,0.16,0.18,0.43,0.18,0.2,0.31,0.1,0.22,0.11,0.24,0.01,0.41,0.42,0.03,0.31,0.12,0.31,0.19,0.3,0.11,0.38,0.24,0.14,0.1,0.05,0.54,0.01,0.18,0.16,0.33,0.06,0.31,0.43,0.09,0.54,0.31,0.35,0.29,0.26,0.06,0.49,0.19,0.42,16990.689453125
2015-08-21,0,31,2.38,136,31,21.193548387096776,0.11,0.22,0.19,0.42,0.38,0.16,0.59,0.08,0.1,0.15,0.78,0.26,0.44,0.03,0.36,0.25,0.4,0.33,0.3,0.12,0.05,0.09,0.01,0.07,0.15,0.35,0.05,0.43,0.22,0.81,0.32,0.31,0.28,0.17,0.12,0.63,0.22,0.21,0.62,0.68,0.25,0.28,0.32,0.27,0.17,0.13,0.28,0.33,0.21,0.02,0.16,0.18,0.41,0.19,0.16,0.34,0.1,0.26,0.1,0.25,0.01,0.42,0.47,0.06,0.33,0.11,0.29,0.14,0.27,0.11,0.42,0.24,0.15,0.09,0.05,0.51,0.01,0.16,0.16,0.31,0.06,0.31,0.43,0.11,0.54,0.31,0.38,0.33,0.28,0.07,0.5,0.15,0.41,16459.75
2015-08-22,0,18,0.58,79,18,20.90322580645161,0.08,0.23,0.13,0.5,0.23,0.14,0.45,0.03,0.04,0.08,0.63,0.21,0.34,0.02,0.36,0.27,0.35,0.26,0.17,0.09,0.05,0.07,0.01,0.07,0.12,0.31,0.03,0.39,0.21,0.56,0.3,0.19,0.23,0.14,0.11,0.71,0.08,0.14,0.27,0.7,0.19,0.17,0.37,0.18,0.17,0.12,0.25,0.26,0.17,0.02,0.16,0.18,0.23,0.2,0.12,0.34,0.11,0.2,0.12,0.28,0.01,0.46,0.66,0.02,0.35,0.05,0.16,0.1,0.26,0.09,0.5,0.29,0.16,0.09,0.05,0.36,0.01,0.13,0.14,0.23,0.07,0.21,0.52,0.11,0.56,0.16,0.43,0.38,0.37,0.06,0.58,0.09,0.46,16459.75
