Date,start,adjusted,unadjusted,monthly
2016-05-21,0,5,5,13.225806451612904
2016-05-22,0,5,5,13.387096774193546
2016-05-23,0,10,11,13.548387096774194
2016-05-24,0,12,13,13.709677419354836
2016-05-25,0,13,13,13.870967741935484
2016-05-26,0,12,12,14.032258064516126
2016-05-27,0,10,11,14.193548387096774
2016-05-28,0,5,5,14.35483870967742
2016-05-29,0,4,4,14.516129032258064
2016-05-30,0,5,7,14.67741935483871
2016-05-31,0,10,12,14.838709677419354
2016-06-01,0,10,11,15.0
2016-06-02,0,9,10,14.833333333333336
2016-06-03,0,11,11,14.666666666666664
2016-06-04,0,5,6,14.5
2016-06-05,0,4,4,14.333333333333336
2016-06-06,0,11,12,14.166666666666664
2016-06-07,0,10,11,14.0
2016-06-08,0,11,12,13.833333333333336
2016-06-09,0,11,11,13.666666666666664
2016-06-10,0,11,12,13.5
2016-06-11,0,5,5,13.333333333333336
2016-06-12,0,5,4,13.166666666666664
2016-06-13,0,10,12,13.0
2016-06-14,0,11,12,12.833333333333336
2016-06-15,0,10,11,12.666666666666668
2016-06-16,0,11,11,12.5
2016-06-17,0,9,11,12.333333333333336
2016-06-18,0,5,5,12.166666666666668
2016-06-19,0,4,4,12.0
2016-06-20,0,10,11,11.833333333333336
2016-06-21,0,10,12,11.666666666666668
2016-06-22,0,10,11,11.5
2016-06-23,0,12,13,11.333333333333336
2016-06-24,0,92,100,11.166666666666668
2016-06-25,0,25,26,11.0
2016-06-26,0,12,13,10.833333333333336
2016-06-27,0,40,46,10.666666666666668
2016-06-28,0,28,32,10.5
2016-06-29,0,20,21,10.333333333333334
2016-06-30,0,18,21,10.166666666666668
2016-07-01,0,7,7,10.0
2016-07-02,0,3,2,9.96774193548387
2016-07-03,0,2,2,9.935483870967742
2016-07-04,0,3,3,9.903225806451612
2016-07-05,0,6,6,9.870967741935484
2016-07-06,0,5,6,9.838709677419354
2016-07-07,0,5,5,9.806451612903226
2016-07-08,0,5,5,9.774193548387096
2016-07-09,0,3,2,9.741935483870966
2016-07-10,0,2,2,9.709677419354838
2016-07-11,0,6,6,9.677419354838712
2016-07-12,0,6,7,9.64516129032258
2016-07-13,0,6,6,9.612903225806454
2016-07-14,0,6,6,9.580645161290322
2016-07-15,0,6,6,9.548387096774192
2016-07-16,0,2,2,9.516129032258064
2016-07-17,0,2,2,9.483870967741936
2016-07-18,0,5,6,9.451612903225808
2016-07-19,0,5,5,9.419354838709678
2016-07-20,0,6,6,9.387096774193546
2016-07-21,0,5,5,9.35483870967742
2016-07-22,0,5,4,9.322580645161288
2016-07-23,0,2,2,9.290322580645162
2016-07-24,0,2,2,9.258064516129034
2016-07-25,0,4,5,9.225806451612904
2016-07-26,0,5,5,9.193548387096774
2016-07-27,0,5,5,9.161290322580646
2016-07-28,0,5,5,9.129032258064516
2016-07-29,0,5,4,9.096774193548388
2016-07-30,0,2,2,9.064516129032258
2016-07-31,0,2,2,9.032258064516126
2016-08-01,0,5,5,9.0
2016-08-02,0,5,5,9.03225806451613
2016-08-03,0,5,4,9.064516129032258
2016-08-04,0,5,5,9.096774193548388
2016-08-05,0,4,5,9.129032258064516
2016-08-06,0,2,2,9.161290322580646
2016-08-07,0,2,2,9.193548387096774
2016-08-08,0,4,5,9.225806451612904
2016-08-09,0,4,4,9.258064516129034
2016-08-10,0,4,4,9.290322580645162
2016-08-11,0,4,4,9.322580645161288
2016-08-12,0,5,4,9.35483870967742
2016-08-13,0,2,2,9.387096774193546
2016-08-14,0,1,1,9.419354838709678
2016-08-15,0,4,4,9.451612903225808
2016-08-16,0,4,5,9.483870967741936
2016-08-17,0,4,4,9.516129032258064
2016-08-18,0,4,4,9.548387096774192
2016-08-19,0,4,4,9.580645161290322
2016-08-20,0,2,1,9.612903225806454
2016-08-21,0,2,2,9.64516129032258
2016-08-22,0,4,4,9.677419354838712
2016-08-23,0,4,4,9.709677419354838
2016-08-24,0,4,4,9.741935483870966
2016-08-25,0,4,4,9.774193548387096
2016-08-26,0,4,5,9.806451612903226
2016-08-27,0,2,2,9.838709677419354
2016-08-28,0,2,2,9.870967741935484
2016-08-29,0,4,4,9.903225806451612
2016-08-30,0,4,4,9.935483870967742
2016-08-31,0,4,4,9.967741935483874
2016-09-01,0,4,4,10.0
2016-09-02,0,4,4,10.0
2016-09-03,0,2,2,10.0
2016-09-04,0,2,2,10.0
2016-09-05,0,2,3,10.0
2016-09-06,0,4,4,10.0
2016-09-07,0,4,4,10.0
2016-09-08,0,4,4,10.0
2016-09-09,0,7,7,10.0
2016-09-10,0,3,4,10.0
2016-09-11,0,3,3,10.0
2016-09-12,0,6,5,10.0
2016-09-13,0,5,6,10.0
2016-09-14,0,6,6,10.0
2016-09-15,0,5,5,10.0
2016-09-16,0,5,5,10.0
2016-09-17,0,2,2,10.0
2016-09-18,0,2,2,10.0
2016-09-19,0,4,5,10.0
2016-09-20,0,5,5,10.0
2016-09-21,0,5,5,10.0
2016-09-22,0,5,5,10.0
2016-09-23,0,5,5,10.0
2016-09-24,0,2,2,10.0
2016-09-25,0,2,2,10.0
2016-09-26,0,5,5,10.0
2016-09-27,0,6,6,10.0
2016-09-28,0,5,5,10.0
2016-09-29,0,6,6,10.0
2016-09-30,0,5,5,10.0
2016-10-01,0,2,2,10.0
2016-10-02,0,2,2,10.483870967741936
2016-10-03,0,5,5,10.967741935483874
2016-10-04,0,5,5,11.451612903225806
2016-10-05,0,5,5,11.93548387096774
2016-10-06,0,5,5,12.419354838709678
2016-10-07,0,5,5,12.903225806451614
2016-10-08,0,2,2,13.387096774193546
2016-10-09,0,3,3,13.870967741935484
2016-10-10,0,6,6,14.35483870967742
2016-10-11,0,5,5,14.838709677419354
2016-10-12,0,6,6,15.32258064516129
2016-10-13,0,6,6,15.806451612903226
2016-10-14,0,5,5,16.29032258064516
2016-10-15,0,2,2,16.774193548387096
2016-10-16,0,2,2,17.258064516129032
2016-10-17,0,5,5,17.741935483870968
2016-10-18,0,5,5,18.225806451612907
2016-10-19,0,5,5,18.70967741935484
2016-10-20,0,5,5,19.193548387096776
2016-10-21,0,4,5,19.677419354838708
2016-10-22,0,2,2,20.161290322580648
2016-10-23,0,2,2,20.645161290322577
2016-10-24,0,5,5,21.12903225806452
2016-10-25,0,5,5,21.612903225806452
2016-10-26,0,5,5,22.096774193548388
2016-10-27,0,5,5,22.580645161290327
2016-10-28,0,5,5,23.064516129032253
2016-10-29,0,2,2,23.548387096774192
2016-10-30,0,2,2,24.032258064516128
2016-10-31,0,5,5,24.516129032258068
2016-11-01,0,6,6,25.0
2016-11-02,0,6,6,24.566666666666666
2016-11-03,0,5,5,24.13333333333333
2016-11-04,0,6,5,23.7
2016-11-05,0,3,3,23.266666666666666
2016-11-06,0,3,2,22.83333333333333
2016-11-07,0,8,8,22.4
2016-11-08,0,8,8,21.96666666666667
2016-11-09,0,100,100,21.53333333333333
2016-11-10,0,26,26,21.1
2016-11-11,0,15,15,20.666666666666664
2016-11-12,0,5,5,20.233333333333334
2016-11-13,0,4,3,19.8
2016-11-14,0,8,8,19.366666666666667
2016-11-15,0,7,7,18.933333333333334
2016-11-16,0,7,7,18.5
2016-11-17,0,7,6,18.066666666666666
2016-11-18,0,6,6,17.633333333333333
2016-11-19,0,3,3,17.2
2016-11-20,0,2,3,16.766666666666666
2016-11-21,0,6,6,16.333333333333332
2016-11-22,0,8,7,15.9
2016-11-23,0,8,8,15.466666666666667
2016-11-24,0,4,5,15.033333333333333
2016-11-25,0,8,7,14.6
2016-11-26,0,3,3,14.166666666666664
2016-11-27,0,3,2,13.733333333333333
2016-11-28,0,6,6,13.3
2016-11-29,0,6,6,12.866666666666667
2016-11-30,0,6,6,12.433333333333335
2016-12-01,0,6,6,12.0
2016-12-02,0,5,5,12.032258064516132
2016-12-03,0,2,2,12.06451612903226
2016-12-04,0,2,3,12.096774193548386
2016-12-05,0,6,5,12.129032258064516
2016-12-06,0,6,6,12.161290322580646
2016-12-07,0,6,6,12.193548387096774
2016-12-08,0,7,7,12.225806451612904
2016-12-09,0,6,6,12.258064516129034
2016-12-10,0,3,3,12.290322580645164
2016-12-11,0,3,3,12.32258064516129
2016-12-12,0,6,6,12.35483870967742
2016-12-13,0,7,7,12.387096774193546
2016-12-14,0,7,7,12.419354838709678
2016-12-15,0,7,7,12.451612903225806
2016-12-16,0,6,6,12.483870967741936
2016-12-17,0,3,3,12.516129032258064
2016-12-18,0,2,2,12.548387096774194
2016-12-19,0,5,5,12.580645161290322
2016-12-20,0,6,6,12.612903225806454
2016-12-21,0,6,6,12.64516129032258
2016-12-22,0,6,6,12.67741935483871
2016-12-23,0,6,6,12.709677419354836
2016-12-24,0,3,3,12.741935483870966
2016-12-25,0,3,2,12.774193548387096
2016-12-26,0,11,10,12.806451612903226
2016-12-27,0,5,6,12.838709677419354
2016-12-28,0,5,5,12.870967741935484
2016-12-29,0,5,6,12.903225806451614
2016-12-30,0,6,6,12.93548387096774
2016-12-31,0,3,2,12.967741935483874
2017-01-01,0,2,28,13.0
2017-01-02,0,7,77,13.032258064516132
2017-01-03,0,4,58,13.06451612903226
2017-01-04,0,4,55,13.096774193548386
2017-01-05,0,4,50,13.129032258064516
2017-01-06,0,4,53,13.161290322580646
2017-01-07,0,2,25,13.193548387096774
2017-01-08,0,2,22,13.225806451612904
2017-01-09,0,4,46,13.258064516129034
2017-01-10,0,4,54,13.290322580645164
2017-01-11,0,5,54,13.32258064516129
2017-01-12,0,5,60,13.35483870967742
2017-01-13,0,5,57,13.387096774193546
2017-01-14,0,2,30,13.419354838709678
2017-01-15,0,2,26,13.451612903225806
2017-01-16,0,6,67,13.483870967741936
2017-01-17,0,5,54,13.516129032258064
2017-01-18,0,4,50,13.548387096774194
2017-01-19,0,5,54,13.580645161290322
2017-01-20,0,7,83,13.612903225806454
2017-01-21,0,3,35,13.64516129032258
2017-01-22,0,2,24,13.67741935483871
2017-01-23,0,5,63,13.709677419354836
2017-01-24,0,5,62,13.741935483870966
2017-01-25,0,7,88,13.774193548387096
2017-01-26,0,7,84,13.806451612903226
2017-01-27,0,5,64,13.838709677419354
2017-01-28,0,2,28,13.870967741935484
2017-01-29,0,3,28,13.903225806451614
2017-01-30,0,7,85,13.93548387096774
2017-01-31,0,7,92,13.967741935483874
2017-02-01,0,6,68,14.0
2017-02-02,0,5,60,14.0
2017-02-03,0,5,65,14.0
2017-02-04,0,3,33,14.0
2017-02-05,0,2,24,14.0
2017-02-06,0,5,57,14.0
2017-02-07,0,5,62,14.0
2017-02-08,0,5,58,14.0
2017-02-09,0,5,62,14.0
2017-02-10,0,5,62,14.0
2017-02-11,0,2,29,14.0
2017-02-12,0,2,24,14.0
2017-02-13,0,5,60,14.0
2017-02-14,0,5,64,14.0
2017-02-15,0,6,69,14.0
2017-02-16,0,6,76,14.0
2017-02-17,0,6,71,14.0
2017-02-18,0,3,33,14.0
2017-02-19,0,3,31,14.0
2017-02-20,0,6,78,14.0
2017-02-21,0,5,62,14.0
2017-02-22,0,5,63,14.0
2017-02-23,0,5,63,14.0
2017-02-24,0,5,63,14.0
2017-02-25,0,2,27,14.0
2017-02-26,0,2,27,14.0
2017-02-27,0,5,57,14.0
2017-02-28,0,6,69,14.0
2017-03-01,0,8,99,14.0
2017-03-02,0,8,100,13.93548387096774
2017-03-03,0,7,77,13.870967741935484
2017-03-04,0,3,28,13.806451612903226
2017-03-05,0,2,31,13.741935483870966
2017-03-06,0,6,69,13.67741935483871
2017-03-07,0,5,60,13.612903225806454
2017-03-08,0,5,62,13.548387096774194
2017-03-09,0,5,67,13.483870967741936
2017-03-10,0,5,63,13.419354838709678
2017-03-11,0,2,28,13.35483870967742
2017-03-12,0,2,22,13.290322580645164
2017-03-13,0,5,56,13.225806451612904
2017-03-14,0,5,57,13.161290322580646
2017-03-15,0,5,60,13.096774193548386
2017-03-16,0,4,53,13.032258064516126
2017-03-17,0,4,51,12.967741935483874
2017-03-18,0,2,22,12.903225806451614
2017-03-19,0,2,22,12.838709677419354
2017-03-20,0,4,55,12.774193548387096
2017-03-21,0,6,69,12.709677419354836
2017-03-22,0,7,83,12.64516129032258
2017-03-23,0,6,66,12.580645161290322
2017-03-24,0,5,61,12.516129032258064
2017-03-25,0,2,25,12.451612903225806
2017-03-26,0,2,24,12.387096774193546
2017-03-27,0,6,72,12.32258064516129
2017-03-28,0,5,64,12.258064516129034
2017-03-29,0,5,59,12.193548387096774
2017-03-30,0,5,56,12.129032258064516
2017-03-31,0,4,54,12.06451612903226
2017-04-01,0,2,23,12.0
2017-04-02,0,2,20,12.0
2017-04-03,0,4,55,12.0
2017-04-04,0,5,58,12.0
2017-04-05,0,5,57,12.0
2017-04-06,0,5,61,12.0
2017-04-07,0,6,67,12.0
2017-04-08,0,2,22,12.0
2017-04-09,0,2,21,12.0
2017-04-10,0,5,57,12.0
2017-04-11,0,5,60,12.0
2017-04-12,0,5,59,12.0
2017-04-13,0,6,73,12.0
2017-04-14,0,8,95,12.0
2017-04-15,0,2,24,12.0
2017-04-16,0,2,26,12.0
2017-04-17,0,5,56,12.0
2017-04-18,0,5,54,12.0
2017-04-19,0,5,49,12.0
2017-04-20,0,4,55,12.0
2017-04-21,0,4,55,12.0
2017-04-22,0,2,23,12.0
2017-04-23,0,2,20,12.0
2017-04-24,0,5,62,12.0
2017-04-25,0,5,70,12.0
2017-04-26,0,5,70,12.0
2017-04-27,0,5,56,12.0
2017-04-28,0,4,51,12.0
2017-04-29,0,2,25,12.0
2017-04-30,0,2,23,12.0
2017-05-01,0,5,59,12.0
2017-05-02,0,4,55,11.93548387096774
2017-05-03,0,4,54,11.870967741935484
2017-05-04,0,4,55,11.806451612903226
2017-05-05,0,4,50,11.741935483870966
2017-05-06,0,2,24,11.67741935483871
2017-05-07,0,2,26,11.612903225806454
2017-05-08,0,5,58,11.548387096774194
2017-05-09,0,5,52,11.483870967741936
2017-05-10,0,4,54,11.419354838709678
2017-05-11,0,4,56,11.35483870967742
2017-05-12,0,4,46,11.290322580645164
2017-05-13,0,2,17,11.225806451612904
2017-05-14,0,2,19,11.161290322580648
2017-05-15,0,4,51,11.096774193548386
2017-05-16,0,4,54,11.032258064516126
2017-05-17,0,8,98,10.967741935483874
2017-05-18,0,8,90,10.903225806451614
2017-05-19,0,5,59,10.838709677419354
2017-05-20,0,2,24,10.774193548387096
2017-05-21,0,2,19,10.709677419354838
2017-05-22,0,5,55,10.64516129032258
2017-05-23,0,4,50,10.580645161290322
2017-05-24,0,4,49,10.516129032258064
2017-05-25,0,4,54,10.451612903225808
2017-05-26,0,4,50,10.387096774193546
2017-05-27,0,2,22,10.322580645161288
2017-05-28,0,2,18,10.258064516129034
2017-05-29,0,2,27,10.193548387096774
2017-05-30,0,4,47,10.129032258064516
2017-05-31,0,4,46,10.064516129032258
2017-06-01,0,4,46,10.0
2017-06-02,0,5,57,10.0
2017-06-03,0,2,26,10.0
2017-06-04,0,2,20,10.0
2017-06-05,0,4,46,10.0
2017-06-06,0,4,48,10.0
2017-06-07,0,4,48,10.0
2017-06-08,0,4,51,10.0
2017-06-09,0,5,63,10.0
2017-06-10,0,2,25,10.0
2017-06-11,0,2,24,10.0
2017-06-12,0,4,50,10.0
2017-06-13,0,4,44,10.0
2017-06-14,0,4,47,10.0
2017-06-15,0,4,47,10.0
2017-06-16,0,4,54,10.0
2017-06-17,0,2,19,10.0
2017-06-18,0,2,19,10.0
2017-06-19,0,4,45,10.0
2017-06-20,0,4,53,10.0
2017-06-21,0,4,46,10.0
2017-06-22,0,4,49,10.0
2017-06-23,0,4,44,10.0
2017-06-24,0,2,22,10.0
2017-06-25,0,2,23,10.0
2017-06-26,0,4,48,10.0
2017-06-27,0,4,56,10.0
2017-06-28,0,4,54,10.0
2017-06-29,0,5,62,10.0
2017-06-30,0,5,52,10.0
2017-07-01,0,2,26,10.0
2017-07-02,0,2,23,10.064516129032258
2017-07-03,0,7,84,10.129032258064516
2017-07-04,0,3,32,10.193548387096774
2017-07-05,0,4,48,10.258064516129034
2017-07-06,0,4,48,10.322580645161288
2017-07-07,0,4,50,10.387096774193546
2017-07-08,0,2,23,10.451612903225808
2017-07-09,0,2,19,10.516129032258064
2017-07-10,0,4,46,10.580645161290322
2017-07-11,0,4,44,10.64516129032258
2017-07-12,0,4,46,10.709677419354838
2017-07-13,0,4,47,10.774193548387096
2017-07-14,0,4,48,10.838709677419352
2017-07-15,0,2,24,10.903225806451614
2017-07-16,0,2,21,10.967741935483874
2017-07-17,0,4,47,11.032258064516126
2017-07-18,0,5,50,11.096774193548386
2017-07-19,0,4,50,11.161290322580646
2017-07-20,0,4,51,11.225806451612904
2017-07-21,0,4,46,11.290322580645164
2017-07-22,0,2,22,11.35483870967742
2017-07-23,0,2,18,11.419354838709678
2017-07-24,0,4,46,11.483870967741936
2017-07-25,0,5,52,11.548387096774194
2017-07-26,0,5,52,11.612903225806454
2017-07-27,0,5,62,11.67741935483871
2017-07-28,0,5,51,11.741935483870966
2017-07-29,0,3,28,11.806451612903226
2017-07-30,0,2,21,11.870967741935484
2017-07-31,0,5,57,11.93548387096774
2017-08-01,0,6,57,12.0
2017-08-02,0,6,71,11.93548387096774
2017-08-03,0,6,63,11.870967741935484
2017-08-04,0,5,56,11.806451612903226
2017-08-05,0,2,23,11.741935483870966
2017-08-06,0,2,24,11.67741935483871
2017-08-07,0,4,53,11.612903225806454
2017-08-08,0,5,56,11.548387096774194
2017-08-09,0,6,63,11.483870967741936
2017-08-10,0,7,77,11.419354838709678
2017-08-11,0,7,76,11.35483870967742
2017-08-12,0,2,28,11.290322580645164
2017-08-13,0,2,21,11.225806451612904
2017-08-14,0,5,52,11.161290322580648
2017-08-15,0,5,52,11.096774193548386
2017-08-16,0,5,55,11.032258064516126
2017-08-17,0,6,65,10.967741935483874
2017-08-18,0,7,72,10.903225806451614
2017-08-19,0,3,29,10.838709677419354
2017-08-20,0,2,23,10.774193548387096
2017-08-21,0,4,49,10.709677419354838
2017-08-22,0,5,55,10.64516129032258
2017-08-23,0,5,55,10.580645161290322
2017-08-24,0,5,52,10.516129032258064
2017-08-25,0,4,48,10.451612903225808
2017-08-26,0,2,23,10.387096774193546
2017-08-27,0,2,17,10.322580645161288
2017-08-28,0,4,46,10.258064516129034
2017-08-29,0,4,52,10.193548387096774
2017-08-30,0,4,48,10.129032258064516
2017-08-31,0,5,51,10.064516129032258
2017-09-01,0,4,47,10.0
2017-09-02,0,2,22,10.1
2017-09-03,0,2,24,10.2
2017-09-04,0,3,34,10.3
2017-09-05,0,5,59,10.4
2017-09-06,0,5,54,10.5
2017-09-07,0,4,47,10.6
2017-09-08,0,4,45,10.7
2017-09-09,0,2,20,10.8
2017-09-10,0,1,16,10.9
2017-09-11,0,4,53,11.0
2017-09-12,0,5,54,11.1
2017-09-13,0,5,54,11.2
2017-09-14,0,5,48,11.3
2017-09-15,0,5,50,11.4
2017-09-16,0,2,23,11.5
2017-09-17,0,2,17,11.6
2017-09-18,0,4,49,11.7
2017-09-19,0,5,52,11.8
2017-09-20,0,5,57,11.9
2017-09-21,0,5,57,12.0
2017-09-22,0,4,47,12.1
2017-09-23,0,2,22,12.2
2017-09-24,0,2,23,12.3
2017-09-25,0,5,58,12.4
2017-09-26,0,5,51,12.5
2017-09-27,0,4,52,12.6
2017-09-28,0,5,48,12.7
2017-09-29,0,5,50,12.8
2017-09-30,0,2,25,12.9
2017-10-01,0,2,22,13.0
2017-10-02,0,5,52,13.032258064516132
2017-10-03,0,6,60,13.06451612903226
2017-10-04,0,5,57,13.096774193548386
2017-10-05,0,6,63,13.129032258064516
2017-10-06,0,6,62,13.161290322580646
2017-10-07,0,2,26,13.193548387096774
2017-10-08,0,3,35,13.225806451612904
2017-10-09,0,7,80,13.258064516129034
2017-10-10,0,5,60,13.290322580645164
2017-10-11,0,5,57,13.32258064516129
2017-10-12,0,5,62,13.35483870967742
2017-10-13,0,5,60,13.387096774193546
2017-10-14,0,2,25,13.419354838709678
2017-10-15,0,2,24,13.451612903225806
2017-10-16,0,5,58,13.483870967741936
2017-10-17,0,6,62,13.516129032258064
2017-10-18,0,6,69,13.548387096774194
2017-10-19,0,7,74,13.580645161290322
2017-10-20,0,6,62,13.612903225806454
2017-10-21,0,3,31,13.64516129032258
2017-10-22,0,2,25,13.67741935483871
2017-10-23,0,5,62,13.709677419354836
2017-10-24,0,6,70,13.741935483870966
2017-10-25,0,6,69,13.774193548387096
2017-10-26,0,6,70,13.806451612903226
2017-10-27,0,5,60,13.838709677419354
2017-10-28,0,2,29,13.870967741935484
2017-10-29,0,2,26,13.903225806451614
2017-10-30,0,6,63,13.93548387096774
2017-10-31,0,5,65,13.967741935483874
2017-11-01,0,6,61,14.0
2017-11-02,0,6,65,14.033333333333333
2017-11-03,0,6,62,14.066666666666665
2017-11-04,0,2,28,14.1
2017-11-05,0,2,27,14.133333333333333
2017-11-06,0,5,61,14.166666666666664
2017-11-07,0,6,64,14.2
2017-11-08,0,6,61,14.233333333333333
2017-11-09,0,7,81,14.266666666666667
2017-11-10,0,7,71,14.3
2017-11-11,0,2,26,14.333333333333336
2017-11-12,0,2,30,14.366666666666667
2017-11-13,0,6,62,14.4
2017-11-14,0,6,65,14.433333333333335
2017-11-15,0,6,70,14.466666666666667
2017-11-16,0,7,74,14.5
2017-11-17,0,6,65,14.533333333333333
2017-11-18,0,2,27,14.566666666666665
2017-11-19,0,2,23,14.6
2017-11-20,0,5,60,14.633333333333333
2017-11-21,0,6,67,14.666666666666664
2017-11-22,0,6,74,14.7
2017-11-23,0,4,41,14.733333333333333
2017-11-24,0,7,81,14.766666666666666
2017-11-25,0,3,27,14.8
2017-11-26,0,2,28,14.833333333333336
2017-11-27,0,5,60,14.866666666666667
2017-11-28,0,6,68,14.9
2017-11-29,0,7,87,14.933333333333335
2017-11-30,0,8,88,14.966666666666667
2017-12-01,0,9,100,15.0
2017-12-02,0,4,46,15.129032258064516
2017-12-03,0,3,38,15.258064516129034
2017-12-04,0,8,91,15.387096774193546
2017-12-05,0,7,78,15.516129032258064
2017-12-06,0,7,74,15.64516129032258
2017-12-07,0,7,82,15.774193548387096
2017-12-08,0,6,69,15.903225806451614
2017-12-09,0,3,35,16.032258064516128
2017-12-10,0,3,29,16.161290322580644
2017-12-11,0,6,65,16.29032258064516
2017-12-12,0,7,73,16.419354838709676
2017-12-13,0,6,69,16.548387096774196
2017-12-14,0,6,65,16.677419354838708
2017-12-15,0,6,65,16.806451612903224
2017-12-16,0,3,37,16.935483870967744
2017-12-17,0,3,31,17.064516129032256
2017-12-18,0,6,70,17.193548387096776
2017-12-19,0,7,81,17.322580645161292
2017-12-20,0,8,84,17.451612903225804
2017-12-21,0,7,84,17.580645161290324
2017-12-22,0,8,86,17.70967741935484
2017-12-23,0,3,37,17.838709677419356
2017-12-24,0,2,27,17.967741935483872
2017-12-25,0,3,30,18.096774193548384
2017-12-26,0,6,71,18.225806451612907
2017-12-27,0,6,63,18.354838709677423
2017-12-28,0,6,65,18.483870967741932
2017-12-29,0,7,72,18.61290322580645
2017-12-30,0,3,41,18.741935483870968
2017-12-31,0,3,30,18.870967741935484
2018-01-01,0,3,5,19.0
2018-01-02,0,6,9,19.645161290322577
2018-01-03,0,6,10,20.29032258064516
2018-01-04,0,7,11,20.935483870967747
2018-01-05,0,8,12,21.580645161290327
2018-01-06,0,4,7,22.225806451612907
2018-01-07,0,3,5,22.87096774193548
2018-01-08,0,6,10,23.516129032258068
2018-01-09,0,7,11,24.161290322580644
2018-01-10,0,7,12,24.806451612903228
2018-01-11,0,7,11,25.451612903225808
2018-01-12,0,8,12,26.096774193548388
2018-01-13,0,5,7,26.741935483870968
2018-01-14,0,4,6,27.387096774193548
2018-01-15,0,10,15,28.032258064516128
2018-01-16,0,9,13,28.677419354838708
2018-01-17,0,8,14,29.322580645161292
2018-01-18,0,8,13,29.967741935483872
2018-01-19,0,8,11,30.612903225806452
2018-01-20,0,5,7,31.258064516129032
2018-01-21,0,3,5,31.903225806451612
2018-01-22,0,8,12,32.54838709677419
2018-01-23,0,8,12,33.19354838709677
2018-01-24,0,8,12,33.83870967741935
2018-01-25,0,8,11,34.483870967741936
2018-01-26,0,8,12,35.12903225806451
2018-01-27,0,5,7,35.774193548387096
2018-01-28,0,3,5,36.41935483870968
2018-01-29,0,8,12,37.064516129032256
2018-01-30,0,13,20,37.70967741935485
2018-01-31,0,13,19,38.354838709677416
2018-02-01,0,9,14,39.0
2018-02-02,0,18,27,38.357142857142854
2018-02-03,0,12,18,37.714285714285715
2018-02-04,0,6,9,37.07142857142857
2018-02-05,0,39,61,36.42857142857143
2018-02-06,0,65,100,35.785714285714285
2018-02-07,0,27,40,35.14285714285714
2018-02-08,0,27,42,34.5
2018-02-09,0,33,50,33.857142857142854
2018-02-10,0,9,14,33.214285714285715
2018-02-11,0,6,9,32.57142857142857
2018-02-12,0,14,22,31.92857142857143
2018-02-13,0,13,21,31.285714285714285
2018-02-14,0,11,19,30.642857142857146
2018-02-15,0,11,16,30.0
2018-02-16,0,10,16,29.357142857142854
2018-02-17,0,4,6,28.714285714285715
2018-02-18,0,4,6,28.07142857142857
2018-02-19,0,10,15,27.42857142857143
2018-02-20,0,9,14,26.785714285714285
2018-02-21,0,9,14,26.142857142857146
2018-02-22,0,8,13,25.5
2018-02-23,0,7,11,24.857142857142854
2018-02-24,0,3,5,24.214285714285715
2018-02-25,0,3,4,23.57142857142857
2018-02-26,0,8,12,22.92857142857143
2018-02-27,0,8,13,22.285714285714285
2018-02-28,0,8,13,21.642857142857146
2018-03-01,0,10,17,21.0
2018-03-02,0,12,18,20.93548387096774
2018-03-03,0,4,6,20.870967741935484
2018-03-04,0,3,5,20.806451612903224
2018-03-05,0,8,13,20.741935483870968
2018-03-06,0,8,13,20.677419354838708
2018-03-07,0,11,16,20.61290322580645
2018-03-08,0,8,14,20.548387096774192
2018-03-09,0,8,14,20.483870967741932
2018-03-10,0,3,5,20.41935483870968
2018-03-11,0,3,4,20.354838709677423
2018-03-12,0,7,11,20.29032258064516
2018-03-13,0,7,11,20.225806451612907
2018-03-14,0,6,10,20.161290322580644
2018-03-15,0,7,11,20.096774193548384
2018-03-16,0,6,9,20.032258064516128
2018-03-17,0,3,4,19.967741935483872
2018-03-18,0,2,4,19.90322580645161
2018-03-19,0,8,13,19.83870967741936
2018-03-20,0,8,13,19.774193548387093
2018-03-21,0,7,10,19.70967741935484
2018-03-22,0,12,19,19.645161290322577
2018-03-23,0,15,23,19.580645161290324
2018-03-24,0,6,9,19.516129032258068
2018-03-25,0,4,6,19.451612903225808
2018-03-26,0,12,17,19.387096774193548
2018-03-27,0,12,17,19.322580645161292
2018-03-28,0,10,16,19.258064516129032
2018-03-29,0,10,16,19.193548387096776
2018-03-30,0,14,20,19.12903225806452
2018-03-31,0,3,4,19.064516129032253
2018-04-01,0,3,4,19.0
2018-04-02,0,13,20,18.8
2018-04-03,0,12,18,18.6
2018-04-04,0,13,19,18.4
2018-04-05,0,9,14,18.2
2018-04-06,0,12,19,18.0
2018-04-07,0,5,6,17.8
2018-04-08,0,3,5,17.6
2018-04-09,0,10,15,17.4
2018-04-10,0,10,15,17.2
2018-04-11,0,8,13,17.0
2018-04-12,0,8,12,16.8
2018-04-13,0,8,11,16.6
2018-04-14,0,3,5,16.4
2018-04-15,0,3,4,16.2
2018-04-16,0,7,12,16.0
2018-04-17,0,7,11,15.8
2018-04-18,0,8,11,15.6
2018-04-19,0,7,11,15.4
2018-04-20,0,7,10,15.2
2018-04-21,0,3,3,15.0
2018-04-22,0,3,3,14.8
2018-04-23,0,7,10,14.6
2018-04-24,0,9,14,14.4
2018-04-25,0,8,13,14.2
2018-04-26,0,7,11,14.0
2018-04-27,0,6,10,13.8
2018-04-28,0,2,4,13.6
